channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red2,3,0.0,cwz_joint,4,60,min-BER,2048,0,0.25,5,5,10,4,2595,0,0.0,155700,65488,0.42060372511239563,0,0.9586010504333334,0.0
red2,3,0.0,lite,4,60,min-BER,2048,0,0.25,5,5,10,4,2595,0,0.0,155700,65935,0.42347463070006425,0,0.22577204245,0.0
red2,3,0.0,ofdm_fec,4,60,min-BER,2048,0,0.25,5,5,10,4,2595,0,0.0,155700,71564,0.45962748876043674,0,0.13982953869999998,0.0
red2,3,0.0,pfft,4,60,min-BER,2048,0,0.25,5,5,10,4,2595,0,0.0,155700,65801,0.42261400128452153,0,0.12665158221666667,0.0
red2,3,0.0,profiled_cz,4,60,min-BER,2048,0,0.25,5,5,10,4,2595,0,0.0,155700,66385,0.42636480411046884,0,1.2769908638666665,0.0
red2,3,2.0,cwz_joint,4,60,min-BER,2048,0,0.25,5,5,10,4,2595,0,0.0,155700,60085,0.3859023763648041,0,0.8699711376833333,0.0
red2,3,2.0,lite,4,60,min-BER,2048,0,0.25,5,5,10,4,2595,0,0.0,155700,60883,0.39102761721258833,0,0.26067839639999996,0.0
red2,3,2.0,ofdm_fec,4,60,min-BER,2048,0,0.25,5,5,10,4,2595,0,0.0,155700,69268,0.44488118175979446,0,0.15205727938333333,0.0
red2,3,2.0,pfft,4,60,min-BER,2048,0,0.25,5,5,10,4,2595,0,0.0,155700,60894,0.39109826589595376,0,0.14366236876666663,0.0
red2,3,2.0,profiled_cz,4,60,min-BER,2048,0,0.25,5,5,10,4,2595,0,0.0,155700,61054,0.3921258831085421,0,1.312817254366667,0.0
red2,3,4.0,cwz_joint,4,60,min-BER,2048,0,0.25,5,5,10,4,2595,0,0.0,155700,52988,0.34032113037893386,0,0.8966270299500001,0.0
red2,3,4.0,lite,4,60,min-BER,2048,0,0.25,5,5,10,4,2595,0,0.0,155700,54886,0.3525112395632627,0,0.25670950963333333,0.0
red2,3,4.0,ofdm_fec,4,60,min-BER,2048,0,0.25,5,5,10,4,2595,0,0.0,155700,66544,0.4273859987154785,0,0.15343705495,0.0
red2,3,4.0,pfft,4,60,min-BER,2048,0,0.25,5,5,10,4,2595,0,0.0,155700,55295,0.35513808606294156,0,0.14339371893333336,0.0
red2,3,4.0,profiled_cz,4,60,min-BER,2048,0,0.25,5,5,10,4,2595,0,0.0,155700,54638,0.3509184328837508,0,1.38844634365,0.0
red2,3,6.0,cwz_joint,4,60,min-BER,2048,0,0.25,5,5,10,4,2595,0,0.0,155700,43181,0.2773346178548491,0,0.8894338782499998,0.0
