channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,partial_fft_parts,partial_fft_bands,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red1,3,0.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,39925,0.43950902686041393,0,0.3513158433333333,0.0
red1,3,0.0,lite,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,39003,0.42935931307793923,0,0.10752037499999997,0.0
red1,3,0.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,39096,0.4303830911492734,0,0.08169945833333332,0.0
red1,3,0.0,pfft,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,38997,0.42929326287978864,0,0.07594928833333331,0.0
red1,3,0.0,profiled_cz,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,40636,0.44733597534125935,0,0.40518702666666667,0.0
red1,3,2.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,37994,0.41825187142228093,0,0.3697927083333334,0.0
red1,3,2.0,lite,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,36744,0.40449141347424045,0,0.111490855,0.0
red1,3,2.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,36729,0.40432628797886394,0,0.08463530166666668,0.0
red1,3,2.0,pfft,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,36901,0.4062197269925143,0,0.076979815,0.0
red1,3,2.0,profiled_cz,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,38804,0.4271686481726112,0,0.4019549833333333,0.0
red1,3,4.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,34656,0.38150594451783354,0,0.33557043166666667,0.0
red1,3,4.0,lite,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,33946,0.37369000440334654,0,0.103207045,0.0
red1,3,4.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,34042,0.37474680757375606,0,0.07624660499999998,0.0
red1,3,4.0,pfft,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,34115,0.37555041831792163,0,0.085868015,0.0
red1,3,4.0,profiled_cz,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,36151,0.39796345222369,0,0.3933859466666666,0.0
red1,3,6.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,30006,0.33031704095112285,0,0.3569400683333333,0.0
red1,3,6.0,lite,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,29952,0.3297225891677675,0,0.11282423333333333,0.0
red1,3,6.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,30430,0.3349845882870982,0,0.08379272333333332,0.0
red1,3,6.0,pfft,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,30255,0.3330581241743725,0,0.07717960333333335,0.0
red1,3,6.0,profiled_cz,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,32188,0.3543372963452224,0,0.4106234816666667,0.0
