workload_id,snr_db,frame,algorithm_id,noise_model,capture_start_seconds,capture_stop_seconds,snapshot_index,snapshot_seconds,replay_support_end_seconds,frame_duration_seconds,frame_samples,payload_bits,payload_seed,noise_seed,replay_seed,optimizer_seed,bit_errors,success,decode_failure,partial_fft_parts,partial_fft_bands
red1:lane3:snr0.0:seed4:frame1,0.0,1,cwz_joint,alpha-stable-impulsive,0.0,47.0,1,0.0,0.9688541666666667,0.9266666666666666,8896,1653,4,4,4,4,678,false,false,4,16
red1:lane3:snr0.0:seed4:frame2,0.0,2,cwz_joint,alpha-stable-impulsive,0.0,47.0,144,1.4895833333333333,2.4584375,0.9266666666666666,8896,1653,5,5,5,4,755,false,false,4,16
red1:lane3:snr0.0:seed4:frame3,0.0,3,cwz_joint,alpha-stable-impulsive,0.0,47.0,286,2.96875,3.9376041666666666,0.9266666666666666,8896,1653,6,6,6,4,674,false,false,4,16
red1:lane3:snr0.0:seed4:frame4,0.0,4,cwz_joint,alpha-stable-impulsive,0.0,47.0,429,4.458333333333333,5.4271875,0.9266666666666666,8896,1653,7,7,7,4,736,false,false,4,16
red1:lane3:snr0.0:seed4:frame5,0.0,5,cwz_joint,alpha-stable-impulsive,0.0,47.0,571,5.9375,6.906354166666667,0.9266666666666666,8896,1653,8,8,8,4,671,false,false,4,16
red1:lane3:snr0.0:seed4:frame6,0.0,6,cwz_joint,alpha-stable-impulsive,0.0,47.0,714,7.427083333333333,8.3959375,0.9266666666666666,8896,1653,9,9,9,4,765,false,false,4,16
red1:lane3:snr0.0:seed4:frame7,0.0,7,cwz_joint,alpha-stable-impulsive,0.0,47.0,856,8.90625,9.875104166666667,0.9266666666666666,8896,1653,10,10,10,4,718,false,false,4,16
red1:lane3:snr0.0:seed4:frame8,0.0,8,cwz_joint,alpha-stable-impulsive,0.0,47.0,999,10.395833333333334,11.3646875,0.9266666666666666,8896,1653,11,11,11,4,702,false,false,4,16
red1:lane3:snr0.0:seed4:frame9,0.0,9,cwz_joint,alpha-stable-impulsive,0.0,47.0,1141,11.875,12.843854166666667,0.9266666666666666,8896,1653,12,12,12,4,694,false,false,4,16
red1:lane3:snr0.0:seed4:frame10,0.0,10,cwz_joint,alpha-stable-impulsive,0.0,47.0,1284,13.364583333333334,14.3334375,0.9266666666666666,8896,1653,13,13,13,4,739,false,false,4,16
red1:lane3:snr0.0:seed4:frame11,0.0,11,cwz_joint,alpha-stable-impulsive,0.0,47.0,1426,14.84375,15.812604166666667,0.9266666666666666,8896,1653,14,14,14,4,756,false,false,4,16
red1:lane3:snr0.0:seed4:frame12,0.0,12,cwz_joint,alpha-stable-impulsive,0.0,47.0,1569,16.333333333333332,17.3021875,0.9266666666666666,8896,1653,15,15,15,4,717,false,false,4,16
red1:lane3:snr0.0:seed4:frame13,0.0,13,cwz_joint,alpha-stable-impulsive,0.0,47.0,1711,17.8125,18.781354166666667,0.9266666666666666,8896,1653,16,16,16,4,731,false,false,4,16
red1:lane3:snr0.0:seed4:frame14,0.0,14,cwz_joint,alpha-stable-impulsive,0.0,47.0,1854,19.302083333333332,20.2709375,0.9266666666666666,8896,1653,17,17,17,4,745,false,false,4,16
red1:lane3:snr0.0:seed4:frame15,0.0,15,cwz_joint,alpha-stable-impulsive,0.0,47.0,1996,20.78125,21.750104166666667,0.9266666666666666,8896,1653,18,18,18,4,691,false,false,4,16
red1:lane3:snr0.0:seed4:frame16,0.0,16,cwz_joint,alpha-stable-impulsive,0.0,47.0,2139,22.270833333333332,23.2396875,0.9266666666666666,8896,1653,19,19,19,4,696,false,false,4,16
red1:lane3:snr0.0:seed4:frame17,0.0,17,cwz_joint,alpha-stable-impulsive,0.0,47.0,2281,23.75,24.718854166666667,0.9266666666666666,8896,1653,20,20,20,4,710,false,false,4,16
red1:lane3:snr0.0:seed4:frame18,0.0,18,cwz_joint,alpha-stable-impulsive,0.0,47.0,2424,25.239583333333332,26.2084375,0.9266666666666666,8896,1653,21,21,21,4,725,false,false,4,16
