channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red1,1,0.0,cwz_joint,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,63346,0.42163205537806175,0,0.5675992202499999,0.0
red1,1,0.0,lite,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,63851,0.42499334398296057,0,0.1578834545333333,0.0
red1,1,0.0,ofdm_fec,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,62228,0.4141906283280085,0,0.09085221564999998,0.0
red1,1,0.0,pfft,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,64485,0.4292132587859425,0,0.09754423758333332,0.0
red1,1,0.0,profiled_cz,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,64219,0.4274427582534611,0,0.7750915558500001,0.0
red1,1,2.0,cwz_joint,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,60112,0.40010649627263045,0,0.5876599758666666,0.0
red1,1,2.0,lite,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,60344,0.4016506922257721,0,0.15557725236666667,0.0
red1,1,2.0,ofdm_fec,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,58116,0.3868210862619808,0,0.09073161428333337,0.0
red1,1,2.0,pfft,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,61182,0.40722843450479235,0,0.09391874246666668,0.0
red1,1,2.0,profiled_cz,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,61391,0.4086195420660277,0,0.7960984010500002,0.0
red1,1,4.0,cwz_joint,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,56107,0.37344914802981893,0,0.58542245325,0.0
red1,1,4.0,lite,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,55886,0.37197816826411073,0,0.16639740935000003,0.0
red1,1,4.0,ofdm_fec,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,53742,0.3577076677316294,0,0.09843717058333334,0.0
red1,1,4.0,pfft,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,57657,0.38376597444089455,0,0.09259091998333334,0.0
red1,1,4.0,profiled_cz,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,57212,0.38080404685835995,0,0.7858823309166667,0.0
red1,1,6.0,cwz_joint,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,53008,0.3528221512247071,0,0.5706132176,0.0
red1,1,6.0,lite,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,52461,0.34918130990415336,0,0.14000871636666667,0.0
red1,1,6.0,ofdm_fec,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,48697,0.32412806176783815,0,0.09326850595000002,0.0
red1,1,6.0,pfft,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,53770,0.35789403620873267,0,0.09149611584999999,0.0
red1,1,6.0,profiled_cz,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,53999,0.3594182641107561,0,0.7555842607166665,0.0
red1,1,8.0,cwz_joint,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,48952,0.32582534611288605,0,0.6204533687166668,0.0
red1,1,8.0,lite,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,48509,0.3228767305644302,0,0.14748123211666664,0.0
red1,1,8.0,ofdm_fec,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,43970,0.29266506922257723,0,0.08819443936666668,0.0
red1,1,8.0,pfft,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,50487,0.3360423322683706,0,0.08779266595,0.0
red1,1,8.0,profiled_cz,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,50084,0.33335995740149094,0,0.7951586208000003,0.0
red1,1,10.0,cwz_joint,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,45678,0.3040335463258786,0,0.6011080075666667,0.0
red1,1,10.0,lite,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,44716,0.2976304579339723,0,0.1453520041833333,0.0
red1,1,10.0,ofdm_fec,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,39111,0.26032348242811504,0,0.10096633478333333,0.0
red1,1,10.0,pfft,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,47106,0.31353833865814695,0,0.08376757058333334,0.0
red1,1,10.0,profiled_cz,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,46727,0.311015708200213,0,0.7984558699833335,0.0
red1,1,12.0,cwz_joint,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,41728,0.2777422790202343,0,0.57592528755,0.0
red1,1,12.0,lite,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,41206,0.2742678381256656,0,0.16789730136666667,0.0
red1,1,12.0,ofdm_fec,4,60,configuration,512,16,0.5,3,4,10,0,2504,1,0.016666666666666666,150240,33863,0.22539270500532482,0,0.09645777531666666,42.73037542662116
red1,1,12.0,pfft,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,44245,0.2944954739084132,0,0.09677812475,0.0
red1,1,12.0,profiled_cz,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,43343,0.28849174653887116,0,0.7935498831666667,0.0
red1,1,14.0,cwz_joint,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,38747,0.2579006922257721,0,0.5763666957166668,0.0
red1,1,14.0,lite,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,37989,0.2528554313099042,0,0.1600070476166667,0.0
red1,1,14.0,ofdm_fec,4,60,configuration,512,16,0.5,3,4,10,0,2504,3,0.05,150240,27365,0.1821419062832801,0,0.09859924771666667,128.19112627986348
red1,1,14.0,pfft,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,41577,0.2767372204472843,0,0.09414395348333333,0.0
red1,1,14.0,profiled_cz,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,40087,0.26681975505857297,0,0.8379069698166667,0.0
red1,1,16.0,cwz_joint,4,60,configuration,512,16,0.5,3,4,10,0,2504,1,0.016666666666666666,150240,34109,0.22703008519701812,0,0.5835404462499998,42.73037542662116
red1,1,16.0,lite,4,60,configuration,512,16,0.5,3,4,10,0,2504,1,0.016666666666666666,150240,33772,0.2247870074547391,0,0.15487281131666666,42.73037542662116
red1,1,16.0,ofdm_fec,4,60,configuration,512,16,0.5,3,4,10,0,2504,13,0.21666666666666667,150240,20523,0.1366014376996805,0,0.09346825781666669,555.494880546075
red1,1,16.0,pfft,4,60,configuration,512,16,0.5,3,4,10,0,2504,0,0.0,150240,39649,0.2639044195953142,0,0.09759664285000001,0.0
