channel,lane,phase,start_index,algorithm_id,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,seed,frames,frame_blocks,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red1,3,screen,2,lite,2048,64,0.25,3,10,8,4,5,20,4,2432,20,1.0,48640,0,0.0,0,0.07701641505,1861.2244897959183
red1,3,screen,2,adaptive_lite,2048,64,0.25,3,10,8,4,5,20,4,2432,20,1.0,48640,0,0.0,0,0.11350670634999997,1861.2244897959183
red1,3,screen,2,standard,2048,32,0.5,10,5,8,4,5,20,4,5872,0,0.0,117440,34727,0.295699931880109,0,0.05930112685,0.0
red1,3,screen,2,lite,2048,32,0.5,10,5,8,4,5,20,4,5872,14,0.7,117440,573,0.0048790871934604905,0,0.11474099275,3178.144329896907
red1,3,screen,2,adaptive_lite,2048,32,0.5,10,5,8,4,5,20,4,5872,14,0.7,117440,573,0.0048790871934604905,0,0.1515686219,3178.144329896907
red1,3,screen,1,standard,512,32,0.5,8,4,10,0,5,20,10,3284,18,0.9,65680,263,0.004004263093788063,0,0.059377956999999995,2975.4362416107383
red1,3,screen,1,lite,512,32,0.5,8,4,10,0,5,20,10,3284,0,0.0,65680,20061,0.3054354445797808,0,0.10707826185,0.0
red1,3,screen,1,adaptive_lite,512,32,0.5,8,4,10,0,5,20,10,3284,10,0.5,65680,6401,0.09745736906211937,0,0.11516302305,1653.0201342281878
red1,3,screen,2,standard,2048,32,0.5,3,10,8,4,5,20,4,4880,1,0.05,97600,26318,0.2696516393442623,0,0.06015589160000001,188.659793814433
red1,3,screen,2,lite,2048,32,0.5,3,10,8,4,5,20,4,4880,16,0.8,97600,10,0.00010245901639344262,0,0.08482781434999999,3018.556701030928
red1,3,screen,2,adaptive_lite,2048,32,0.5,3,10,8,4,5,20,4,4880,16,0.8,97600,10,0.00010245901639344262,0,0.10763128705,3018.556701030928
red1,3,screen,2,standard,1024,32,0.25,3,10,8,4,5,20,4,1208,16,0.8,24160,33,0.0013658940397350994,0,0.02618781115,1115.076923076923
red1,3,screen,2,lite,1024,32,0.25,3,10,8,4,5,20,4,1208,20,1.0,24160,0,0.0,0,0.03946949079999999,1393.846153846154
red1,3,screen,2,adaptive_lite,1024,32,0.25,3,10,8,4,5,20,4,1208,20,1.0,24160,0,0.0,0,0.06202745685000001,1393.846153846154
red1,3,screen,2,standard,2048,0,0.5,8,8,3,0,5,20,2,3106,0,0.0,62120,16942,0.272730199613651,0,0.042739206099999996,0.0
red1,3,screen,2,lite,2048,0,0.5,8,8,3,0,5,20,2,3106,0,0.0,62120,989,0.015920798454603993,0,0.0582659732,0.0
red1,3,screen,2,adaptive_lite,2048,0,0.5,8,8,3,0,5,20,2,3106,0,0.0,62120,989,0.015920798454603993,0,0.0770795941,0.0
red1,3,screen,3,standard,2048,128,0.5,3,3,8,4,5,20,4,3610,2,0.1,72200,19337,0.26782548476454293,0,0.05752233645,270.75
red1,3,screen,3,lite,2048,128,0.5,3,3,8,4,5,20,4,3610,19,0.95,72200,3,4.1551246537396125e-5,0,0.055342688250000015,2572.125
red1,3,screen,3,adaptive_lite,2048,128,0.5,3,3,8,4,5,20,4,3610,19,0.95,72200,3,4.1551246537396125e-5,0,0.08587080605,2572.125
red1,3,screen,1,standard,512,128,0.5,5,10,10,0,5,20,8,2921,18,0.9,58420,432,0.007394727832933927,0,0.08912001905,2738.4375
red1,3,screen,1,lite,512,128,0.5,5,10,10,0,5,20,8,2921,0,0.0,58420,11345,0.19419719274221156,0,0.15997281755000003,0.0
red1,3,screen,1,adaptive_lite,512,128,0.5,5,10,10,0,5,20,8,2921,18,0.9,58420,432,0.007394727832933927,0,0.1032775604,2738.4375
red1,3,screen,2,standard,2048,64,0.25,3,10,10,0,5,20,2,1208,3,0.15,24160,4923,0.20376655629139073,0,0.029399173499999997,209.0769230769231
red1,3,screen,2,lite,2048,64,0.25,3,10,10,0,5,20,2,1208,20,1.0,24160,0,0.0,0,0.05315628645,1393.846153846154
red1,3,screen,2,adaptive_lite,2048,64,0.25,3,10,10,0,5,20,2,1208,20,1.0,24160,0,0.0,0,0.06071185485000001,1393.846153846154
red1,3,screen,3,standard,1024,16,0.5,5,8,8,4,5,20,4,2840,9,0.45,56800,3438,0.060528169014084504,0,0.0263515822,1486.046511627907
red1,3,screen,3,lite,1024,16,0.5,5,8,8,4,5,20,4,2840,19,0.95,56800,98,0.0017253521126760563,0,0.03914983255,3137.2093023255816
red1,3,screen,3,adaptive_lite,1024,16,0.5,5,8,8,4,5,20,4,2840,19,0.95,56800,98,0.0017253521126760563,0,0.04277551935,3137.2093023255816
red1,3,screen,2,standard,2048,32,0.5,8,8,8,4,5,20,4,6228,0,0.0,124560,38588,0.3097944765574823,0,0.057672611949999994,0.0
red1,3,screen,2,lite,2048,32,0.5,8,8,8,4,5,20,4,6228,10,0.5,124560,2571,0.020640655105973026,0,0.1088368298,2407.7319587628867
red1,3,screen,2,adaptive_lite,2048,32,0.5,8,8,8,4,5,20,4,6228,10,0.5,124560,2571,0.020640655105973026,0,0.14766142475,2407.7319587628867
red1,3,screen,2,standard,2048,32,0.5,5,8,6,4,5,20,4,5696,0,0.0,113920,32501,0.28529669943820224,0,0.05013900645,0.0
red1,3,screen,2,lite,2048,32,0.5,5,8,6,4,5,20,4,5696,11,0.55,113920,29,0.00025456460674157304,0,0.08638870885000001,2422.2680412371133
red1,3,screen,2,adaptive_lite,2048,32,0.5,5,8,6,4,5,20,4,5696,11,0.55,113920,29,0.00025456460674157304,0,0.11604722805,2422.2680412371133
red1,3,screen,3,standard,2048,128,0.5,10,10,8,4,5,20,4,6608,0,0.0,132160,41684,0.3154055690072639,0,0.0688874999,0.0
red1,3,screen,3,lite,2048,128,0.5,10,10,8,4,5,20,4,6608,10,0.5,132160,1536,0.01162227602905569,0,0.12181437454999999,2478.0
red1,3,screen,3,adaptive_lite,2048,128,0.5,10,10,8,4,5,20,4,6608,10,0.5,132160,1536,0.01162227602905569,0,0.1557011593,2478.0
red1,3,screen,3,standard,2048,128,0.5,3,5,8,4,5,20,4,4336,2,0.1,86720,23669,0.27293588560885607,0,0.049012836250000004,325.2
red1,3,screen,3,lite,2048,128,0.5,3,5,8,4,5,20,4,4336,18,0.9,86720,2,2.3062730627306272e-5,0,0.05659150724999999,2926.7999999999997
red1,3,screen,3,adaptive_lite,2048,128,0.5,3,5,8,4,5,20,4,4336,18,0.9,86720,2,2.3062730627306272e-5,0,0.08719300584999999,2926.7999999999997
red1,3,screen,3,standard,2048,0,0.125,3,3,8,1,5,20,1,210,7,0.35,4200,559,0.1330952380952381,0,0.01435670255,114.84375
red1,3,screen,3,lite,2048,0,0.125,3,3,8,1,5,20,1,210,20,1.0,4200,0,0.0,0,0.018103694,328.125
red1,3,screen,3,adaptive_lite,2048,0,0.125,3,3,8,1,5,20,1,210,20,1.0,4200,0,0.0,0,0.0248844439,328.125
red1,3,screen,1,standard,512,32,0.5,5,10,3,0,5,20,10,3656,0,0.0,73120,503,0.00687910284463895,0,0.0513656452,0.0
red1,3,screen,1,lite,512,32,0.5,5,10,3,0,5,20,10,3656,0,0.0,73120,2317,0.03168763676148797,0,0.06686417805,0.0
red1,3,screen,1,adaptive_lite,512,32,0.5,5,10,3,0,5,20,10,3656,0,0.0,73120,503,0.00687910284463895,0,0.08993467895,0.0
red1,3,screen,1,standard,512,32,0.5,4,4,10,0,5,20,10,2804,20,1.0,56080,0,0.0,0,0.0795386043,2822.8187919463085
red1,3,screen,1,lite,512,32,0.5,4,4,10,0,5,20,10,2804,4,0.2,56080,5082,0.09062054208273894,0,0.17076449375000002,564.5637583892617
red1,3,screen,1,adaptive_lite,512,32,0.5,4,4,10,0,5,20,10,2804,20,1.0,56080,0,0.0,0,0.09511841465,2822.8187919463085
red1,3,screen,1,standard,2048,64,0.5,5,10,10,0,5,20,2,2921,0,0.0,58420,17507,0.2996747689147552,0,0.0903153975,0.0
red1,3,screen,1,lite,2048,64,0.5,5,10,10,0,5,20,2,2921,17,0.85,58420,1192,0.020403971242725093,0,0.10701295919999998,2864.8269230769233
red1,3,screen,1,adaptive_lite,2048,64,0.5,5,10,10,0,5,20,2,2921,17,0.85,58420,1192,0.020403971242725093,0,0.13665712145,2864.8269230769233
red1,3,screen,2,standard,1024,64,0.5,8,8,3,0,5,20,5,3869,0,0.0,77380,4998,0.06459033341948824,0,0.050654721,0.0
red1,3,screen,2,lite,1024,64,0.5,8,8,3,0,5,20,5,3869,0,0.0,77380,1289,0.016658051176014474,0,0.08071372084999998,0.0
red1,3,screen,2,adaptive_lite,1024,64,0.5,8,8,3,0,5,20,5,3869,0,0.0,77380,1251,0.016166968208839495,0,0.08454395884999999,0.0
red1,3,screen,1,standard,512,32,0.5,5,10,8,0,5,20,10,3656,15,0.75,73120,5,6.838074398249453e-5,0,0.06359236520000001,2760.402684563758
red1,3,screen,1,lite,512,32,0.5,5,10,8,0,5,20,10,3656,0,0.0,73120,10807,0.14779814004376368,0,0.11802205005,0.0
red1,3,screen,1,adaptive_lite,512,32,0.5,5,10,8,0,5,20,10,3656,15,0.75,73120,5,6.838074398249453e-5,0,0.11045818384999999,2760.402684563758
red1,3,screen,2,standard,2048,64,0.25,3,3,3,0,5,20,2,890,0,0.0,17800,3260,0.18314606741573033,0,0.048227325849999995,0.0
red1,3,screen,2,lite,2048,64,0.25,3,3,3,0,5,20,2,890,6,0.3,17800,35,0.001966292134831461,0,0.0814330802,308.0769230769231
red1,3,screen,2,adaptive_lite,2048,64,0.25,3,3,3,0,5,20,2,890,6,0.3,17800,35,0.001966292134831461,0,0.09846478560000002,308.0769230769231
red1,3,screen,2,standard,2048,64,0.25,10,10,3,0,5,20,2,1640,0,0.0,32800,8229,0.2508841463414634,0,0.0344485732,0.0
red1,3,screen,2,lite,2048,64,0.25,10,10,3,0,5,20,2,1640,0,0.0,32800,254,0.00774390243902439,0,0.04314247975,0.0
red1,3,screen,2,adaptive_lite,2048,64,0.25,10,10,3,0,5,20,2,1640,0,0.0,32800,254,0.00774390243902439,0,0.06365360444999998,0.0
red1,3,screen,2,standard,2048,32,0.5,4,8,8,4,5,20,4,5332,0,0.0,106640,31037,0.29104463615903975,0,0.07763036544999999,0.0
red1,3,screen,2,lite,2048,32,0.5,4,8,8,4,5,20,4,5332,9,0.45,106640,5130,0.04810577644411103,0,0.09481468135,1855.2061855670104
red1,3,screen,2,adaptive_lite,2048,32,0.5,4,8,8,4,5,20,4,5332,9,0.45,106640,5130,0.04810577644411103,0,0.14716978105,1855.2061855670104
red1,3,screen,2,standard,2048,64,0.25,3,5,3,0,5,20,2,1072,0,0.0,21440,3979,0.18558768656716418,0,0.046268846399999994,0.0
red1,3,screen,2,lite,2048,64,0.25,3,5,3,0,5,20,2,1072,5,0.25,21440,46,0.0021455223880597015,0,0.06966304065,309.2307692307692
red1,3,screen,2,adaptive_lite,2048,64,0.25,3,5,3,0,5,20,2,1072,5,0.25,21440,46,0.0021455223880597015,0,0.0905975126,309.2307692307692
red1,3,screen,2,standard,512,64,0.25,3,10,8,4,5,20,4,588,20,1.0,11760,0,0.0,0,0.01894186815,882.0
red1,3,screen,2,lite,512,64,0.25,3,10,8,4,5,20,4,588,19,0.95,11760,1,8.503401360544217e-5,0,0.02278497225,837.9
red1,3,screen,2,adaptive_lite,512,64,0.25,3,10,8,4,5,20,4,588,20,1.0,11760,0,0.0,0,0.03482837645,882.0
red1,3,screen,1,standard,1024,32,0.5,5,10,10,0,5,20,5,3656,5,0.25,73120,7020,0.09600656455142231,0,0.0933444252,935.8361774744027
red1,3,screen,1,lite,1024,32,0.5,5,10,10,0,5,20,5,3656,13,0.65,73120,1017,0.013908643326039387,0,0.189234552,2433.1740614334467
red1,3,screen,1,adaptive_lite,1024,32,0.5,5,10,10,0,5,20,5,3656,13,0.65,73120,1017,0.013908643326039387,0,0.18159983985,2433.1740614334467
red1,3,screen,3,standard,1024,64,0.125,3,3,8,1,5,20,1,97,20,1.0,1940,0,0.0,0,0.0101903314,179.62962962962962
red1,3,screen,3,lite,1024,64,0.125,3,3,8,1,5,20,1,97,20,1.0,1940,0,0.0,0,0.01187597505,179.62962962962962
red1,3,screen,3,adaptive_lite,1024,64,0.125,3,3,8,1,5,20,1,97,20,1.0,1940,0,0.0,0,0.015300903499999999,179.62962962962962
red1,3,screen,1,standard,512,32,0.5,5,4,10,0,5,20,10,3044,19,0.95,60880,1,1.6425755584756898e-5,0,0.06520143279999999,2911.208053691275
red1,3,screen,1,lite,512,32,0.5,5,4,10,0,5,20,10,3044,2,0.1,60880,5723,0.09400459921156373,0,0.16830354335,306.4429530201342
red1,3,screen,1,adaptive_lite,512,32,0.5,5,4,10,0,5,20,10,3044,19,0.95,60880,1,1.6425755584756898e-5,0,0.1084113427,2911.208053691275
red1,3,screen,2,standard,2048,32,0.5,5,8,3,4,5,20,4,5696,0,0.0,113920,30148,0.26464185393258427,0,0.04618796840000001,0.0
red1,3,screen,2,lite,2048,32,0.5,5,8,3,4,5,20,4,5696,0,0.0,113920,779,0.00683813202247191,0,0.0716824483,0.0
red1,3,screen,2,adaptive_lite,2048,32,0.5,5,8,3,4,5,20,4,5696,0,0.0,113920,779,0.00683813202247191,0,0.0964271005,0.0
red1,3,screen,2,standard,2048,32,0.5,10,4,8,4,5,20,4,5504,0,0.0,110080,32710,0.29714752906976744,0,0.062038969799999996,0.0
red1,3,screen,2,lite,2048,32,0.5,10,4,8,4,5,20,4,5504,10,0.5,110080,757,0.006876816860465117,0,0.11288634474999999,2127.8350515463917
red1,3,screen,2,adaptive_lite,2048,32,0.5,10,4,8,4,5,20,4,5504,10,0.5,110080,757,0.006876816860465117,0,0.14857575490000002,2127.8350515463917
red1,3,screen,1,standard,512,32,0.5,5,10,10,1,5,20,1,351,14,0.7,7020,162,0.023076923076923078,0,0.01442493635,508.3448275862069
red1,3,screen,1,lite,512,32,0.5,5,10,10,1,5,20,1,351,0,0.0,7020,1509,0.21495726495726497,0,0.017312016,0.0
red1,3,screen,1,adaptive_lite,512,32,0.5,5,10,10,1,5,20,1,351,14,0.7,7020,245,0.0349002849002849,0,0.01744024975,508.3448275862069
red1,3,screen,1,standard,512,32,0.5,10,3,10,0,5,20,10,3024,16,0.8,60480,7,0.00011574074074074075,0,0.0614021535,2435.4362416107383
red1,3,screen,1,lite,512,32,0.5,10,3,10,0,5,20,10,3024,0,0.0,60480,17094,0.2826388888888889,0,0.12350717824999999,0.0
red1,3,screen,1,adaptive_lite,512,32,0.5,10,3,10,0,5,20,10,3024,8,0.4,60480,6883,0.11380621693121692,0,0.1282446674,1217.7181208053692
red1,3,screen,3,standard,2048,0,0.5,3,3,8,1,5,20,1,890,2,0.1,17800,4370,0.2455056179775281,0,0.0148889677,139.0625
red1,3,screen,3,lite,2048,0,0.5,3,3,8,1,5,20,1,890,19,0.95,17800,1,5.617977528089888e-5,0,0.014990000550000002,1321.09375
red1,3,screen,3,adaptive_lite,2048,0,0.5,3,3,8,1,5,20,1,890,19,0.95,17800,1,5.617977528089888e-5,0,0.020871369600000002,1321.09375
red1,3,screen,2,standard,512,0,0.5,8,8,3,0,5,20,10,3834,0,0.0,76680,2076,0.0270735524256651,0,0.06292510215,0.0
red1,3,screen,2,lite,512,0,0.5,8,8,3,0,5,20,10,3834,0,0.0,76680,16835,0.2195487741262389,0,0.09477945095,0.0
red1,3,screen,2,adaptive_lite,512,0,0.5,8,8,3,0,5,20,10,3834,0,0.0,76680,6722,0.08766301512780386,0,0.107936312,0.0
red1,3,screen,2,standard,2048,32,0.5,5,8,8,4,5,20,4,5696,0,0.0,113920,33794,0.29664676966292136,0,0.055354179999999996,0.0
red1,3,screen,2,lite,2048,32,0.5,5,8,8,4,5,20,4,5696,16,0.8,113920,19,0.00016678370786516855,0,0.07983866729999999,3523.2989690721647
red1,3,screen,2,adaptive_lite,2048,32,0.5,5,8,8,4,5,20,4,5696,16,0.8,113920,19,0.00016678370786516855,0,0.12054742034999999,3523.2989690721647
red1,3,screen,3,standard,2048,0,0.5,5,8,8,0,5,20,2,2840,0,0.0,56800,16539,0.29117957746478873,0,0.02765518110000001,0.0
red1,3,screen,3,lite,2048,0,0.5,5,8,8,0,5,20,2,2840,16,0.8,56800,376,0.006619718309859155,0,0.031569703299999995,2662.5
red1,3,screen,3,adaptive_lite,2048,0,0.5,5,8,8,0,5,20,2,2840,16,0.8,56800,376,0.006619718309859155,0,0.0442998549,2662.5
red1,3,screen,3,standard,2048,0,0.5,10,10,8,1,5,20,1,1640,0,0.0,32800,9846,0.3001829268292683,0,0.01619129365,0.0
red1,3,screen,3,lite,2048,0,0.5,10,10,8,1,5,20,1,1640,12,0.6,32800,761,0.023201219512195122,0,0.02277565135,1537.5
red1,3,screen,3,adaptive_lite,2048,0,0.5,10,10,8,1,5,20,1,1640,12,0.6,32800,761,0.023201219512195122,0,0.02780368085,1537.5
red1,3,screen,3,standard,2048,128,0.5,5,10,8,1,5,20,1,1452,0,0.0,29040,8217,0.28295454545454546,0,0.016404373150000002,0.0
red1,3,screen,3,lite,2048,128,0.5,5,10,8,1,5,20,1,1452,16,0.8,29040,7,0.00024104683195592288,0,0.017751332900000007,1777.9591836734694
red1,3,screen,3,adaptive_lite,2048,128,0.5,5,10,8,1,5,20,1,1452,16,0.8,29040,7,0.00024104683195592288,0,0.022256147699999996,1777.9591836734694
red1,3,screen,1,standard,512,32,0.5,10,5,10,0,5,20,10,3632,16,0.8,72640,543,0.00747522026431718,0,0.0697512147,2925.1006711409395
red1,3,screen,1,lite,512,32,0.5,10,5,10,0,5,20,10,3632,0,0.0,72640,24020,0.3306718061674009,0,0.14564843305,0.0
red1,3,screen,1,adaptive_lite,512,32,0.5,10,5,10,0,5,20,10,3632,6,0.3,72640,13052,0.17968061674008812,0,0.1568677013,1096.9127516778524
red1,3,screen,3,standard,2048,0,0.5,3,5,8,1,5,20,1,1072,1,0.05,21440,5807,0.27084888059701495,0,0.015070859249999999,83.75
red1,3,screen,3,lite,2048,0,0.5,3,5,8,1,5,20,1,1072,19,0.95,21440,1,4.664179104477612e-5,0,0.01532627325,1591.25
red1,3,screen,3,adaptive_lite,2048,0,0.5,3,5,8,1,5,20,1,1072,19,0.95,21440,1,4.664179104477612e-5,0,0.02031256355,1591.25
red1,3,screen,3,standard,512,0,0.125,3,3,8,1,5,20,1,40,20,1.0,800,0,0.0,0,0.008528737550000002,83.33333333333334
red1,3,screen,3,lite,512,0,0.125,3,3,8,1,5,20,1,40,20,1.0,800,0,0.0,0,0.009095418899999999,83.33333333333334
red1,3,screen,3,adaptive_lite,512,0,0.125,3,3,8,1,5,20,1,40,20,1.0,800,0,0.0,0,0.009587059249999998,83.33333333333334
red1,3,screen,1,standard,512,32,0.5,3,10,10,0,5,20,10,3008,20,1.0,60160,0,0.0,0,0.07950978865,3028.1879194630874
red1,3,screen,1,lite,512,32,0.5,3,10,10,0,5,20,10,3008,9,0.45,60160,3230,0.053690159574468085,0,0.15758140920000002,1362.6845637583892
red1,3,screen,1,adaptive_lite,512,32,0.5,3,10,10,0,5,20,10,3008,20,1.0,60160,0,0.0,0,0.09348114895,3028.1879194630874
red1,3,screen,2,standard,2048,64,0.25,3,10,4,0,5,20,2,1208,0,0.0,24160,4347,0.17992549668874172,0,0.024519249750000003,0.0
red1,3,screen,2,lite,2048,64,0.25,3,10,4,0,5,20,2,1208,10,0.5,24160,17,0.0007036423841059602,0,0.03462660955,696.923076923077
red1,3,screen,2,adaptive_lite,2048,64,0.25,3,10,4,0,5,20,2,1208,10,0.5,24160,17,0.0007036423841059602,0,0.05944419525,696.923076923077
red1,3,screen,3,standard,2048,128,0.5,3,4,8,4,5,20,4,4064,2,0.1,81280,19821,0.2438607283464567,0,0.050636293,304.8
red1,3,screen,3,lite,2048,128,0.5,3,4,8,4,5,20,4,4064,18,0.9,81280,3,3.690944881889764e-5,0,0.0670730935,2743.2
red1,3,screen,3,adaptive_lite,2048,128,0.5,3,4,8,4,5,20,4,4064,18,0.9,81280,3,3.690944881889764e-5,0,0.0894499309,2743.2
red1,3,screen,2,standard,1024,16,0.25,3,10,8,4,5,20,4,1208,15,0.75,24160,36,0.001490066225165563,0,0.0271615299,1053.4883720930234
red1,3,screen,2,lite,1024,16,0.25,3,10,8,4,5,20,4,1208,19,0.95,24160,1,4.139072847682119e-5,0,0.046360853699999996,1334.418604651163
red1,3,screen,2,adaptive_lite,1024,16,0.25,3,10,8,4,5,20,4,1208,19,0.95,24160,1,4.139072847682119e-5,0,0.053002602100000004,1334.418604651163
red1,3,screen,2,standard,2048,128,0.5,8,8,3,0,5,20,2,3106,0,0.0,62120,16773,0.2700096587250483,0,0.0391525593,0.0
red1,3,screen,2,lite,2048,128,0.5,8,8,3,0,5,20,2,3106,0,0.0,62120,958,0.015421764327108822,0,0.05314005879999999,0.0
red1,3,screen,2,adaptive_lite,2048,128,0.5,8,8,3,0,5,20,2,3106,0,0.0,62120,958,0.015421764327108822,0,0.07594888480000002,0.0
red1,3,screen,1,standard,512,32,0.5,8,8,10,0,5,20,10,3834,19,0.95,76680,642,0.00837245696400626,0,0.07275000795,3666.744966442953
red1,3,screen,1,lite,512,32,0.5,8,8,10,0,5,20,10,3834,0,0.0,76680,25116,0.32754303599374024,0,0.12140096725,0.0
red1,3,screen,1,adaptive_lite,512,32,0.5,8,8,10,0,5,20,10,3834,9,0.45,76680,9970,0.1300208659363589,0,0.12279200674999999,1736.8791946308725
red1,3,screen,1,standard,512,64,0.5,5,10,10,0,5,20,9,3288,20,1.0,65760,0,0.0,0,0.09129813125,3401.379310344828
red1,3,screen,1,lite,512,64,0.5,5,10,10,0,5,20,9,3288,0,0.0,65760,13300,0.20225060827250607,0,0.15698846885,0.0
red1,3,screen,1,adaptive_lite,512,64,0.5,5,10,10,0,5,20,9,3288,20,1.0,65760,0,0.0,0,0.11286697875,3401.379310344828
red1,3,screen,3,standard,2048,0,0.5,5,8,10,1,5,20,1,1412,0,0.0,28240,8269,0.2928116147308782,0,0.016894973749999997,0.0
red1,3,screen,3,lite,2048,0,0.5,5,8,10,1,5,20,1,1412,17,0.85,28240,317,0.011225212464589235,0,0.0178675589,1875.3125
red1,3,screen,3,adaptive_lite,2048,0,0.5,5,8,10,1,5,20,1,1412,17,0.85,28240,317,0.011225212464589235,0,0.023214212749999998,1875.3125
red1,3,screen,2,standard,2048,32,0.0625,3,10,8,4,5,20,4,596,2,0.1,11920,1464,0.12281879194630872,0,0.0444977162,46.08247422680412
red1,3,screen,2,lite,2048,32,0.0625,3,10,8,4,5,20,4,596,20,1.0,11920,0,0.0,0,0.07899538995,460.82474226804123
red1,3,screen,2,adaptive_lite,2048,32,0.0625,3,10,8,4,5,20,4,596,20,1.0,11920,0,0.0,0,0.09944016765000001,460.82474226804123
red1,3,screen,3,standard,2048,128,0.125,3,3,8,1,5,20,1,210,6,0.3,4200,566,0.13476190476190475,0,0.013945644600000001,96.42857142857143
red1,3,screen,3,lite,2048,128,0.125,3,3,8,1,5,20,1,210,20,1.0,4200,0,0.0,0,0.0178707554,321.42857142857144
red1,3,screen,3,adaptive_lite,2048,128,0.125,3,3,8,1,5,20,1,210,20,1.0,4200,0,0.0,0,0.023475145349999997,321.42857142857144
red1,3,screen,3,standard,2048,0,0.5,5,8,8,2,5,20,2,2840,0,0.0,56800,16539,0.29117957746478873,0,0.02737931905,0.0
red1,3,screen,3,lite,2048,0,0.5,5,8,8,2,5,20,2,2840,16,0.8,56800,376,0.006619718309859155,0,0.033018618000000007,2662.5
red1,3,screen,3,adaptive_lite,2048,0,0.5,5,8,8,2,5,20,2,2840,16,0.8,56800,376,0.006619718309859155,0,0.04420575245,2662.5
red1,3,screen,2,standard,2048,64,0.25,3,4,3,0,5,20,2,1004,0,0.0,20080,3492,0.17390438247011952,0,0.053382837,0.0
red1,3,screen,2,lite,2048,64,0.25,3,4,3,0,5,20,2,1004,6,0.3,20080,58,0.002888446215139442,0,0.0676867625,347.53846153846155
red1,3,screen,2,adaptive_lite,2048,64,0.25,3,4,3,0,5,20,2,1004,6,0.3,20080,58,0.002888446215139442,0,0.08225693915,347.53846153846155
red1,3,screen,2,standard,2048,32,0.5,8,10,8,4,5,20,4,6406,0,0.0,128120,40591,0.31682016859194506,0,0.058156201,0.0
red1,3,screen,2,lite,2048,32,0.5,8,10,8,4,5,20,4,6406,8,0.4,128120,3096,0.0241648454573837,0,0.1123892048,1981.2371134020618
red1,3,screen,2,adaptive_lite,2048,32,0.5,8,10,8,4,5,20,4,6406,8,0.4,128120,3096,0.0241648454573837,0,0.15833289594999997,1981.2371134020618
red1,3,screen,3,standard,1024,0,0.5,5,8,8,4,5,20,4,2840,9,0.45,56800,3704,0.0652112676056338,0,0.026227920650000004,1497.65625
red1,3,screen,3,lite,1024,0,0.5,5,8,8,4,5,20,4,2840,18,0.9,56800,2,3.5211267605633805e-5,0,0.0432857328,2995.3125
red1,3,screen,3,adaptive_lite,1024,0,0.5,5,8,8,4,5,20,4,2840,18,0.9,56800,2,3.5211267605633805e-5,0,0.0444659719,2995.3125
red1,3,screen,1,standard,512,32,0.5,4,8,10,0,5,20,10,3274,18,0.9,65480,187,0.0028558338423946244,0,0.0848518172,2966.3758389261743
red1,3,screen,1,lite,512,32,0.5,4,8,10,0,5,20,10,3274,3,0.15,65480,8973,0.1370342089187538,0,0.1573609004,494.3959731543624
red1,3,screen,1,adaptive_lite,512,32,0.5,4,8,10,0,5,20,10,3274,18,0.9,65480,187,0.0028558338423946244,0,0.10491488854999997,2966.3758389261743
red1,3,screen,3,standard,2048,128,0.5,8,3,8,4,5,20,4,4741,0,0.0,94820,25653,0.27054418898966465,0,0.05889477184999999,0.0
red1,3,screen,3,lite,2048,128,0.5,8,3,8,4,5,20,4,4741,14,0.7,94820,14,0.00014764817549040287,0,0.1030101592,2489.025
red1,3,screen,3,adaptive_lite,2048,128,0.5,8,3,8,4,5,20,4,4741,14,0.7,94820,14,0.00014764817549040287,0,0.14020888480000002,2489.025
red1,3,screen,3,standard,512,32,0.5,5,8,8,4,5,20,4,1412,20,1.0,28240,0,0.0,0,0.0160455863,2161.2244897959185
red1,3,screen,3,lite,512,32,0.5,5,8,8,4,5,20,4,1412,0,0.0,28240,5417,0.1918201133144476,0,0.023767553599999998,0.0
red1,3,screen,3,adaptive_lite,512,32,0.5,5,8,8,4,5,20,4,1412,20,1.0,28240,0,0.0,0,0.01866462005,2161.2244897959185
red1,3,screen,2,standard,2048,64,0.25,3,10,8,1,5,20,1,596,5,0.25,11920,2375,0.19924496644295303,0,0.016539113600000002,230.41237113402062
red1,3,screen,2,lite,2048,64,0.25,3,10,8,1,5,20,1,596,20,1.0,11920,0,0.0,0,0.0200031264,921.6494845360825
red1,3,screen,2,adaptive_lite,2048,64,0.25,3,10,8,1,5,20,1,596,20,1.0,11920,0,0.0,0,0.029353415,921.6494845360825
red1,3,screen,2,standard,2048,64,0.125,8,8,3,0,5,20,2,764,0,0.0,15280,4114,0.26924083769633506,0,0.0428467032,0.0
red1,3,screen,2,lite,2048,64,0.125,8,8,3,0,5,20,2,764,0,0.0,15280,224,0.014659685863874346,0,0.07208515015000001,0.0
red1,3,screen,2,adaptive_lite,2048,64,0.125,8,8,3,0,5,20,2,764,0,0.0,15280,224,0.014659685863874346,0,0.07128379025,0.0
red1,3,screen,3,standard,2048,128,0.5,8,5,8,4,5,20,4,5692,0,0.0,113840,32788,0.28801827125790586,0,0.060150491949999996,0.0
red1,3,screen,3,lite,2048,128,0.5,8,5,8,4,5,20,4,5692,13,0.65,113840,921,0.008090302178496135,0,0.10761331704999999,2774.85
