channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red1,1,0.0,cwz_joint,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,13231,0.3321034136546185,0,0.3207178351833333,0.0
red1,1,0.0,lite,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,13255,0.33270582329317266,0,0.09545706550000001,0.0
red1,1,0.0,ofdm_fec,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,14075,0.3532881526104418,0,0.07299840166666667,0.0
red1,1,0.0,pfft,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,13462,0.3379016064257028,0,0.07300757995000001,0.0
red1,1,0.0,profiled_cz,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,13234,0.33217871485943773,0,0.5072274048333333,0.0
red1,1,2.0,cwz_joint,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,10637,0.2669929718875502,0,0.3242395993166667,0.0
red1,1,2.0,lite,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,10617,0.2664909638554217,0,0.09314851336666666,0.0
red1,1,2.0,ofdm_fec,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,12148,0.3049196787148594,0,0.06550975805,0.0
red1,1,2.0,pfft,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,11322,0.2841867469879518,0,0.06656369216666666,0.0
red1,1,2.0,profiled_cz,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,10631,0.2668423694779116,0,0.4943377280333335,0.0
red1,1,4.0,cwz_joint,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,7833,0.19661144578313253,0,0.3151602681333333,0.0
red1,1,4.0,lite,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,7798,0.19573293172690764,0,0.0839843404,0.0
red1,1,4.0,ofdm_fec,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,9923,0.24907128514056226,0,0.05826947716666667,0.0
red1,1,4.0,pfft,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,8737,0.21930220883534138,0,0.06102173915,0.0
red1,1,4.0,profiled_cz,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,7831,0.19656124497991967,0,0.5151703347666666,0.0
red1,1,6.0,cwz_joint,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,5215,0.13089859437751003,0,0.30744873200000006,0.0
red1,1,6.0,lite,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,5214,0.13087349397590362,0,0.09248090794999998,0.0
red1,1,6.0,ofdm_fec,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,7621,0.1912901606425703,0,0.06707841628333333,0.0
red1,1,6.0,pfft,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,6260,0.1571285140562249,0,0.06894623691666667,0.0
red1,1,6.0,profiled_cz,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,5215,0.13089859437751003,0,0.5362149092666667,0.0
red1,1,8.0,cwz_joint,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,3063,0.07688253012048193,0,0.3011042555,0.0
red1,1,8.0,lite,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,3062,0.0768574297188755,0,0.09547878571666667,0.0
red1,1,8.0,ofdm_fec,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,5362,0.13458835341365463,0,0.06975034264999999,0.0
red1,1,8.0,pfft,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,4233,0.10625,0,0.06782570386666668,0.0
red1,1,8.0,profiled_cz,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,3068,0.07700803212851405,0,0.5484039315333332,0.0
red1,1,10.0,cwz_joint,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,1543,0.03872991967871486,0,0.28739228931666666,0.0
red1,1,10.0,lite,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,1559,0.03913152610441767,0,0.09628874306666667,0.0
red1,1,10.0,ofdm_fec,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,3561,0.08938253012048193,0,0.08236176023333334,0.0
red1,1,10.0,pfft,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,2694,0.06762048192771085,0,0.06445583175,0.0
red1,1,10.0,profiled_cz,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,1543,0.03872991967871486,0,0.5147992772000001,0.0
red1,1,12.0,cwz_joint,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,773,0.019402610441767068,0,0.29311904261666666,0.0
red1,1,12.0,lite,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,774,0.019427710843373493,0,0.09443098748333335,0.0
red1,1,12.0,ofdm_fec,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,2321,0.058258032128514055,0,0.07049594201666666,0.0
red1,1,12.0,pfft,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,1647,0.04134036144578313,0,0.06471651176666667,0.0
red1,1,12.0,profiled_cz,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,773,0.019402610441767068,0,0.5280063484833333,0.0
red1,1,14.0,cwz_joint,4,60,configuration,1024,16,0.125,3,5,6,0,664,1,0.016666666666666666,39840,401,0.010065261044176706,0,0.3136935428166666,11.428571428571429
red1,1,14.0,lite,4,60,configuration,1024,16,0.125,3,5,6,0,664,1,0.016666666666666666,39840,405,0.01016566265060241,0,0.09046620026666664,11.428571428571429
red1,1,14.0,ofdm_fec,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,1429,0.03586847389558233,0,0.07436166623333335,0.0
red1,1,14.0,pfft,4,60,configuration,1024,16,0.125,3,5,6,0,664,1,0.016666666666666666,39840,1047,0.02628012048192771,0,0.05935515093333334,11.428571428571429
red1,1,14.0,profiled_cz,4,60,configuration,1024,16,0.125,3,5,6,0,664,1,0.016666666666666666,39840,401,0.010065261044176706,0,0.49488853116666665,11.428571428571429
red1,1,16.0,cwz_joint,4,60,configuration,1024,16,0.125,3,5,6,0,664,8,0.13333333333333333,39840,200,0.0050200803212851405,0,0.2826005768,91.42857142857143
