channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,partial_fft_parts,partial_fft_bands,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red1,1,0.0,cwz_joint,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,78835,0.43164148050810336,0,0.3786943399999999,0.0
red1,1,0.0,lite,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,77188,0.4226237406920718,0,0.12893175333333334,0.0
red1,1,0.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,77226,0.4228318002628121,0,0.08723325833333334,0.0
red1,1,0.0,pfft,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,77258,0.4230070083223828,0,0.08987681666666665,0.0
red1,1,0.0,profiled_cz,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,78812,0.4315155497152869,0,0.42311355166666664,0.0
red1,1,2.0,cwz_joint,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,74880,0.4099868593955322,0,0.4568026866666665,0.0
red1,1,2.0,lite,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,72650,0.39777704774419625,0,0.15158620333333334,0.0
red1,1,2.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,72635,0.39769491896627246,0,0.10182515666666665,0.0
red1,1,2.0,pfft,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,72888,0.39908015768725363,0,0.08866740999999999,0.0
red1,1,2.0,profiled_cz,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,75406,0.4128668418747262,0,0.49635999166666667,0.0
red1,1,4.0,cwz_joint,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,70322,0.38503066141042486,0,0.4772400716666667,0.0
red1,1,4.0,lite,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,67618,0.37022558037669734,0,0.14403747833333333,0.0
red1,1,4.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,67486,0.36950284713096804,0,0.08809306500000001,0.0
red1,1,4.0,pfft,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,67479,0.3694645203679369,0,0.10062159666666666,0.0
red1,1,4.0,profiled_cz,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,70705,0.3871276828734122,0,0.48871204166666676,0.0
red1,1,6.0,cwz_joint,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,65144,0.35667980727113446,0,0.37265645500000005,0.0
red1,1,6.0,lite,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,61955,0.3392192290845379,0,0.13852588333333332,0.0
red1,1,6.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,61959,0.33924113009198426,0,0.08641288,0.0
red1,1,6.0,pfft,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,62115,0.3400952693823916,0,0.08609014833333335,0.0
red1,1,6.0,profiled_cz,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,65672,0.35957074025405167,0,0.43780053166666666,0.0
red1,1,8.0,cwz_joint,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,59423,0.32535589137100307,0,0.4141465083333334,0.0
red1,1,8.0,lite,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,55853,0.30580924222514233,0,0.11438891833333333,0.0
red1,1,8.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,55863,0.3058639947437582,0,0.08193721666666666,0.0
red1,1,8.0,pfft,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,55808,0.305562855891371,0,0.08975013000000001,0.0
red1,1,8.0,profiled_cz,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,59859,0.32774310118265443,0,0.46192373500000006,0.0
red1,1,10.0,cwz_joint,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,53462,0.2927179150240911,0,0.4197885383333333,0.0
red1,1,10.0,lite,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,49976,0.2736311870346036,0,0.11941385,0.0
red1,1,10.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,49638,0.27178055190538764,0,0.08476200333333335,0.0
red1,1,10.0,pfft,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,50087,0.2742389399912396,0,0.08327801166666665,0.0
red1,1,10.0,profiled_cz,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,54251,0.2970378887428822,0,0.47943156166666673,0.0
red1,1,12.0,cwz_joint,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,47068,0.25770915462111255,0,0.39518039499999985,0.0
red1,1,12.0,lite,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,43870,0.24019929916776173,0,0.12054661333333333,0.0
red1,1,12.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,43694,0.23923565484012266,0,0.08869093,0.0
red1,1,12.0,pfft,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,44247,0.2422634691195795,0,0.09425152499999999,0.0
red1,1,12.0,profiled_cz,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,48169,0.26373740692071834,0,0.46980048,0.0
red1,1,14.0,cwz_joint,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,40517,0.2218407796758651,0,0.39449128000000006,0.0
red1,1,14.0,lite,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,37764,0.20676741130091983,0,0.11578992666666665,0.0
red1,1,14.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,37899,0.2075065703022339,0,0.08526619166666667,0.0
red1,1,14.0,pfft,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,38002,0.20807052124397724,0,0.08654677999999998,0.0
red1,1,14.0,profiled_cz,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,41636,0.22796758650897941,0,0.44761428166666667,0.0
red1,1,16.0,cwz_joint,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,33691,0.18446671046868157,0,0.41542609333333336,0.0
red1,1,16.0,lite,4,60,configuration,1024,16,0.5,3,10,6,0,1,16,3044,0,0.0,182640,31924,0.17479194042925975,0,0.13425233500000003,0.0
