channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,partial_fft_parts,partial_fft_bands,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red1,1,0.0,cwz_joint,4,60,configuration,1024,16,0.5,3,5,6,0,1,16,2704,0,0.0,162240,70329,0.43348742603550294,0,0.29114457833333335,0.0
red1,1,0.0,lite,4,60,configuration,1024,16,0.5,3,5,6,0,1,16,2704,0,0.0,162240,68412,0.4216715976331361,0,0.08825695833333332,0.0
red1,1,0.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,5,6,0,1,16,2704,0,0.0,162240,68243,0.42062993096646945,0,0.064983585,0.0
red1,1,0.0,pfft,4,60,configuration,1024,16,0.5,3,5,6,0,1,16,2704,0,0.0,162240,68290,0.4209196252465483,0,0.061188421666666666,0.0
red1,1,0.0,profiled_cz,4,60,configuration,1024,16,0.5,3,5,6,0,1,16,2704,0,0.0,162240,70445,0.43420241617357,0,0.3017541516666666,0.0
red1,1,2.0,cwz_joint,4,60,configuration,1024,16,0.5,3,5,6,0,1,16,2704,0,0.0,162240,66453,0.40959689349112427,0,0.27400376833333334,0.0
red1,1,2.0,lite,4,60,configuration,1024,16,0.5,3,5,6,0,1,16,2704,0,0.0,162240,64236,0.3959319526627219,0,0.09008684333333332,0.0
red1,1,2.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,5,6,0,1,16,2704,0,0.0,162240,64180,0.39558678500986194,0,0.06288729666666668,0.0
red1,1,2.0,pfft,4,60,configuration,1024,16,0.5,3,5,6,0,1,16,2704,0,0.0,162240,64380,0.3968195266272189,0,0.061214128333333326,0.0
red1,1,2.0,profiled_cz,4,60,configuration,1024,16,0.5,3,5,6,0,1,16,2704,0,0.0,162240,66564,0.4102810650887574,0,0.29847706166666665,0.0
red1,1,4.0,cwz_joint,4,60,configuration,1024,16,0.5,3,5,6,0,1,16,2704,0,0.0,162240,62311,0.3840668145956608,0,0.29986880999999993,0.0
red1,1,4.0,lite,4,60,configuration,1024,16,0.5,3,5,6,0,1,16,2704,0,0.0,162240,59667,0.3677699704142012,0,0.09119362000000002,0.0
red1,1,4.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,5,6,0,1,16,2704,0,0.0,162240,59502,0.36675295857988166,0,0.058826618333333344,0.0
