channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red4,3,0.0,cwz_joint,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,134850,0.43171340760660776,0,1.7737169515666669,0.0
red4,3,0.0,lite,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,125713,0.40246190293251377,0,0.37197134813333327,0.0
red4,3,0.0,ofdm_fec,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,131993,0.4225669099756691,0,0.23462477803333334,0.0
red4,3,0.0,pfft,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,125712,0.40245870149827123,0,0.2143147759333333,0.0
red4,3,0.0,profiled_cz,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,131508,0.4210142143680369,0,2.1575784072833333,0.0
red4,3,2.0,cwz_joint,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,128765,0.41223268024074783,0,1.610235688966666,0.0
red4,3,2.0,lite,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,116635,0.37339928287872964,0,0.3910014731333333,0.0
red4,3,2.0,ofdm_fec,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,123937,0.39677615571776154,0,0.2256223914,0.0
red4,3,2.0,pfft,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,116349,0.37248367268536303,0,0.21387135540000005,0.0
red4,3,2.0,profiled_cz,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,124079,0.3972307593802023,0,1.9845648396500004,0.0
red4,3,4.0,cwz_joint,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,121364,0.38853886541170446,0,1.6451884678000002,0.0
red4,3,4.0,lite,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,105935,0.33914393648354463,0,0.35535851614999997,0.0
red4,3,4.0,ofdm_fec,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,114689,0.36716929184274555,0,0.2444838759333333,0.0
red4,3,4.0,pfft,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,105706,0.3384108080420028,0,0.2030569142833333,0.0
red4,3,4.0,profiled_cz,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,115783,0.37067166090408504,0,1.9498772375166666,0.0
red4,3,6.0,cwz_joint,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,113376,0.36296580868228967,0,1.628506389166667,0.0
red4,3,6.0,lite,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,95511,0.30577218593930083,0,0.38204314364999997,0.0
red4,3,6.0,ofdm_fec,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,105383,0.3373767447816622,0,0.20705180148333335,0.0
red4,3,6.0,pfft,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,95424,0.30549366116019977,0,0.24373961731666663,0.0
red4,3,6.0,profiled_cz,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,106722,0.34166346523242414,0,2.0962002728333338,0.0
red4,3,8.0,cwz_joint,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,105261,0.3369861698040722,0,1.4160016249833336,0.0
red4,3,8.0,lite,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,84782,0.2714239979510821,0,0.348707969,0.0
red4,3,8.0,ofdm_fec,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,96122,0.30772826226149314,0,0.183066727,0.0
red4,3,8.0,pfft,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,85317,0.27313676527084135,0,0.19758739046666668,0.0
red4,3,8.0,profiled_cz,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,96833,0.31000448200793956,0,1.7651089140666667,0.0
red4,3,10.0,cwz_joint,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,96993,0.3105167114867461,0,1.4363442648333336,0.0
red4,3,10.0,lite,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,74400,0.23818670764502498,0,0.3498177191833333,0.0
red4,3,10.0,ofdm_fec,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,86847,0.27803495966192854,0,0.1802455522833333,0.0
red4,3,10.0,pfft,4,60,min-BER,2048,0,0.5,5,5,10,4,5206,0,0.0,312360,75548,0.24186195415546163,0,0.19127346326666664,0.0
