channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,partial_fft_parts,partial_fft_bands,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red3,1,0.0,cwz_joint,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,35141,0.4357762896825397,0,0.43236008,0.0
red3,1,0.0,lite,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,34154,0.42353670634920637,0,0.13745214166666667,0.0
red3,1,0.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,34179,0.4238467261904762,0,0.08497202166666667,0.0
red3,1,0.0,pfft,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,34387,0.42642609126984127,0,0.08968464333333331,0.0
red3,1,0.0,profiled_cz,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,35676,0.44241071428571427,0,0.5151755449999998,0.0
red3,1,2.0,cwz_joint,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,33049,0.40983382936507934,0,0.4123747400000001,0.0
red3,1,2.0,lite,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,32250,0.39992559523809523,0,0.12998231500000001,0.0
red3,1,2.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,32249,0.39991319444444445,0,0.09418005999999998,0.0
red3,1,2.0,pfft,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,32326,0.40086805555555555,0,0.08847237833333338,0.0
red3,1,2.0,profiled_cz,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,33667,0.4174975198412698,0,0.49718315166666666,0.0
red3,1,4.0,cwz_joint,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,30132,0.3736607142857143,0,0.4059718900000001,0.0
red3,1,4.0,lite,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,29540,0.3663194444444444,0,0.11944073,0.0
red3,1,4.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,29907,0.3708705357142857,0,0.08825213999999999,0.0
red3,1,4.0,pfft,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,29848,0.3701388888888889,0,0.09667224499999999,0.0
red3,1,4.0,profiled_cz,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,31271,0.3877852182539683,0,0.44864001333333337,0.0
red3,1,6.0,cwz_joint,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,26159,0.32439236111111114,0,0.37553317333333336,0.0
red3,1,6.0,lite,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,26388,0.32723214285714286,0,0.12688403166666667,0.0
red3,1,6.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,26313,0.3263020833333333,0,0.08557091500000001,0.0
red3,1,6.0,pfft,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,26553,0.3292782738095238,0,0.086194475,0.0
red3,1,6.0,profiled_cz,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,27803,0.3447792658730159,0,0.4667146966666666,0.0
red3,1,8.0,cwz_joint,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,19575,0.24274553571428573,0,0.3788778949999999,0.0
