workload_id,snr_db,frame,algorithm_id,bit_errors,success,decode_failure,decoder_valid,crc_valid,baseline_valid,accepted_update,selection_reason,selected_iteration,partial_fft_parts,partial_fft_bands,lite_syndrome,gradient_syndrome,lite_score,gradient_score,selected_mean_abs_lpost
red3:lane1:snr0.0:seed4:frame1,0.0,1,cwz_joint,571,false,false,true,missing,false,true,gradient_only,8,1,16,2224,0,3.874115990383686,105.32336517348242,missing
red3:lane1:snr0.0:seed4:frame2,0.0,2,cwz_joint,590,false,false,true,missing,false,true,gradient_only,8,1,16,2261,0,3.0771944485743727,258.40646467323825,missing
red3:lane1:snr0.0:seed4:frame3,0.0,3,cwz_joint,582,false,false,true,missing,false,true,gradient_only,8,1,16,2279,0,3.9090778638532635,297.49340721845937,missing
red3:lane1:snr0.0:seed4:frame4,0.0,4,cwz_joint,594,false,false,true,missing,false,true,gradient_only,8,1,16,2291,0,5.0626453552358255,374.49936426823774,missing
red3:lane1:snr0.0:seed4:frame5,0.0,5,cwz_joint,569,false,false,true,missing,false,true,gradient_only,8,1,16,2274,0,2.2027865164911162,357.5526883114435,missing
red3:lane1:snr0.0:seed4:frame6,0.0,6,cwz_joint,559,false,false,true,missing,false,true,gradient_only,8,1,16,2250,0,2.180957000577177,162.29852805627476,missing
red3:lane1:snr0.0:seed4:frame7,0.0,7,cwz_joint,550,false,false,true,missing,false,true,gradient_only,8,1,16,2282,0,2.872259985201186,233.6851209635346,missing
red3:lane1:snr0.0:seed4:frame8,0.0,8,cwz_joint,581,false,false,true,missing,false,true,gradient_only,8,1,16,2271,0,2.8439235670611387,416.1892084488873,missing
red3:lane1:snr0.0:seed4:frame9,0.0,9,cwz_joint,608,false,false,true,missing,false,true,gradient_only,8,1,16,2179,0,2.3118973726290717,195.18949222779233,missing
red3:lane1:snr0.0:seed4:frame10,0.0,10,cwz_joint,621,false,false,true,missing,false,true,gradient_only,8,1,16,2232,0,1.3062827172626135,877.8790066633595,missing
red3:lane1:snr0.0:seed4:frame11,0.0,11,cwz_joint,608,false,false,true,missing,false,true,gradient_only,8,1,16,2262,0,1.8966589325926397,1199.2377449271612,missing
red3:lane1:snr0.0:seed4:frame12,0.0,12,cwz_joint,555,false,false,true,missing,false,true,gradient_only,8,1,16,2241,0,4.6134575311777715,187.79745253912424,missing
red3:lane1:snr0.0:seed4:frame13,0.0,13,cwz_joint,595,false,false,true,missing,false,true,gradient_only,8,1,16,2187,0,1.9002049622379227,249.72201287079315,missing
red3:lane1:snr0.0:seed4:frame14,0.0,14,cwz_joint,593,false,false,true,missing,false,true,gradient_only,8,1,16,2332,0,1.6468192158729278,586.6179597588,missing
red3:lane1:snr0.0:seed4:frame15,0.0,15,cwz_joint,576,false,false,true,missing,false,true,gradient_only,8,1,16,2259,0,1.9654362083771824,387.0263395364043,missing
red3:lane1:snr0.0:seed4:frame16,0.0,16,cwz_joint,562,false,false,true,missing,false,true,gradient_only,8,1,16,2264,0,3.826254327580051,219.64169595218823,missing
red3:lane1:snr0.0:seed4:frame17,0.0,17,cwz_joint,577,false,false,true,missing,false,true,gradient_only,8,1,16,2294,0,2.0829065348171336,375.1591253296566,missing
red3:lane1:snr0.0:seed4:frame18,0.0,18,cwz_joint,549,false,false,true,missing,false,true,gradient_only,8,1,16,2254,0,1.1043510975027317,627.8244089770851,missing
red3:lane1:snr0.0:seed4:frame19,0.0,19,cwz_joint,584,false,false,true,missing,false,true,gradient_only,8,1,16,2238,0,2.6868706402231397,107.02051931759424,missing
red3:lane1:snr0.0:seed4:frame20,0.0,20,cwz_joint,599,false,false,true,missing,false,true,gradient_only,8,1,16,2350,0,5.244027713245011,140.34432064307302,missing
red3:lane1:snr0.0:seed4:frame21,0.0,21,cwz_joint,582,false,false,true,missing,false,true,gradient_only,8,1,16,2224,0,3.1804617224320917,633.4638906934348,missing
red3:lane1:snr0.0:seed4:frame22,0.0,22,cwz_joint,637,false,false,true,missing,false,true,gradient_only,8,1,16,2306,0,1.8677051143084178,1106.5242715655772,missing
red3:lane1:snr0.0:seed4:frame23,0.0,23,cwz_joint,594,false,false,true,missing,false,true,gradient_only,8,1,16,2235,0,7.939622154798415,152.8606533697228,missing
red3:lane1:snr0.0:seed4:frame24,0.0,24,cwz_joint,585,false,false,true,missing,false,true,gradient_only,8,1,16,2247,0,12.037586442173538,127.11418827999283,missing
red3:lane1:snr0.0:seed4:frame25,0.0,25,cwz_joint,548,false,false,true,missing,false,true,gradient_only,8,1,16,2259,0,1.9282634982603155,112.92604558263751,missing
red3:lane1:snr0.0:seed4:frame26,0.0,26,cwz_joint,556,false,false,true,missing,false,true,gradient_only,8,1,16,2240,0,1.783304595123333,237.97242675216495,missing
red3:lane1:snr0.0:seed4:frame27,0.0,27,cwz_joint,591,false,false,true,missing,false,true,gradient_only,8,1,16,2352,0,2.134599660166999,371.1469122452962,missing
red3:lane1:snr0.0:seed4:frame28,0.0,28,cwz_joint,541,false,false,true,missing,false,true,gradient_only,8,1,16,2264,0,1.9378458706890755,164.3659092348274,missing
red3:lane1:snr0.0:seed4:frame29,0.0,29,cwz_joint,608,false,false,true,missing,false,true,gradient_only,8,1,16,2325,0,3.954402030443657,312.1713869374796,missing
red3:lane1:snr0.0:seed4:frame30,0.0,30,cwz_joint,585,false,false,true,missing,false,true,gradient_only,8,1,16,2278,0,1.9161951162893613,956.366300947006,missing
red3:lane1:snr0.0:seed4:frame31,0.0,31,cwz_joint,550,false,false,true,missing,false,true,gradient_only,8,1,16,2268,0,3.7514822858137795,792.7384920043752,missing
red3:lane1:snr0.0:seed4:frame32,0.0,32,cwz_joint,660,false,false,true,missing,false,true,gradient_only,8,1,16,2207,0,6.339971248053064,211.21118076620746,missing
red3:lane1:snr0.0:seed4:frame33,0.0,33,cwz_joint,569,false,false,true,missing,false,true,gradient_only,8,1,16,2342,0,2.263533215773623,182.57943524652347,missing
red3:lane1:snr0.0:seed4:frame34,0.0,34,cwz_joint,523,false,false,true,missing,false,true,gradient_only,8,1,16,2212,0,2.382814779814327,98.04435333509805,missing
red3:lane1:snr0.0:seed4:frame35,0.0,35,cwz_joint,609,false,false,true,missing,false,true,gradient_only,8,1,16,2325,0,2.429164234661803,370.9557940845185,missing
red3:lane1:snr0.0:seed4:frame36,0.0,36,cwz_joint,590,false,false,true,missing,false,true,gradient_only,8,1,16,2234,0,2.134334577914635,123.3058717015267,missing
red3:lane1:snr0.0:seed4:frame37,0.0,37,cwz_joint,544,false,false,true,missing,false,true,gradient_only,8,1,16,2330,0,1.5413596095710156,197.3870131554039,missing
red3:lane1:snr0.0:seed4:frame38,0.0,38,cwz_joint,614,false,false,true,missing,false,true,gradient_only,8,1,16,2272,0,3.5456732377268825,1087.9084617389867,missing
red3:lane1:snr0.0:seed4:frame39,0.0,39,cwz_joint,632,false,false,true,missing,false,true,gradient_only,8,1,16,2309,0,7.892230712801778,311.5238568458383,missing
red3:lane1:snr0.0:seed4:frame40,0.0,40,cwz_joint,589,false,false,true,missing,false,true,gradient_only,8,1,16,2312,0,4.59844806015307,1553.4137338013059,missing
red3:lane1:snr0.0:seed4:frame41,0.0,41,cwz_joint,611,false,false,true,missing,false,true,gradient_only,8,1,16,2349,0,1.8409028666098446,206.4274891899274,missing
red3:lane1:snr0.0:seed4:frame42,0.0,42,cwz_joint,558,false,false,true,missing,false,true,gradient_only,8,1,16,2348,0,2.278121682740792,1514.6890708088229,missing
red3:lane1:snr0.0:seed4:frame43,0.0,43,cwz_joint,611,false,false,true,missing,false,true,gradient_only,8,1,16,2351,0,2.3399018588825697,1320.5023297619664,missing
red3:lane1:snr0.0:seed4:frame44,0.0,44,cwz_joint,559,false,false,true,missing,false,true,gradient_only,8,1,16,2298,0,2.41374557150608,634.3870752633827,missing
red3:lane1:snr0.0:seed4:frame45,0.0,45,cwz_joint,579,false,false,true,missing,false,true,gradient_only,8,1,16,2350,0,3.0595295269199823,197.19789972507067,missing
red3:lane1:snr0.0:seed4:frame46,0.0,46,cwz_joint,610,false,false,true,missing,false,true,gradient_only,8,1,16,2272,0,3.614786843689559,3172.951485144046,missing
red3:lane1:snr0.0:seed4:frame47,0.0,47,cwz_joint,621,false,false,true,missing,false,true,gradient_only,8,1,16,2292,0,3.3038654829738783,567.4859129950667,missing
red3:lane1:snr0.0:seed4:frame48,0.0,48,cwz_joint,567,false,false,true,missing,false,true,gradient_only,8,1,16,2329,0,2.6211967281519803,119.17533360573475,missing
red3:lane1:snr0.0:seed4:frame49,0.0,49,cwz_joint,597,false,false,true,missing,false,true,gradient_only,8,1,16,2280,0,1.3773859802702715,175.22393466496808,missing
red3:lane1:snr0.0:seed4:frame50,0.0,50,cwz_joint,589,false,false,true,missing,false,true,gradient_only,8,1,16,2264,0,1.4934905602529058,208.08096109332536,missing
red3:lane1:snr0.0:seed4:frame51,0.0,51,cwz_joint,599,false,false,true,missing,false,true,gradient_only,8,1,16,2285,0,3.633123690167595,208.04090730526215,missing
red3:lane1:snr0.0:seed4:frame52,0.0,52,cwz_joint,552,false,false,true,missing,false,true,gradient_only,8,1,16,2285,0,6.6793792879270395,147.47962554278095,missing
red3:lane1:snr0.0:seed4:frame53,0.0,53,cwz_joint,610,false,false,true,missing,false,true,gradient_only,8,1,16,2257,0,2.4427287949036494,140.36936900860823,missing
red3:lane1:snr0.0:seed4:frame54,0.0,54,cwz_joint,625,false,false,true,missing,false,true,gradient_only,8,1,16,2309,0,3.1830455304263796,2735.980401580174,missing
red3:lane1:snr0.0:seed4:frame55,0.0,55,cwz_joint,602,false,false,true,missing,false,true,gradient_only,8,1,16,2285,0,3.058355027662666,128.29256650835987,missing
