channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,partial_fft_parts,partial_fft_bands,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red4,1,0.0,cwz_joint,4,60,configuration,1024,16,0.125,3,10,10,0,1,16,749,0,0.0,44940,14810,0.3295505117935024,0,0.26191118,0.0
red4,1,0.0,lite,4,60,configuration,1024,16,0.125,3,10,10,0,1,16,749,0,0.0,44940,15038,0.33462394303515797,0,0.08795206666666666,0.0
red4,1,0.0,ofdm_fec,4,60,configuration,1024,16,0.125,3,10,10,0,1,16,749,0,0.0,44940,15068,0.3352914997774811,0,0.07303019500000002,0.0
red4,1,0.0,pfft,4,60,configuration,1024,16,0.125,3,10,10,0,1,16,749,0,0.0,44940,15009,0.33397863818424567,0,0.07367766166666666,0.0
red4,1,0.0,profiled_cz,4,60,configuration,1024,16,0.125,3,10,10,0,1,16,749,0,0.0,44940,14803,0.32939474855362705,0,0.31091807,0.0
red4,1,2.0,cwz_joint,4,60,configuration,1024,16,0.125,3,10,10,0,1,16,749,0,0.0,44940,11033,0.24550511793502447,0,0.2686960566666667,0.0
red4,1,2.0,lite,4,60,configuration,1024,16,0.125,3,10,10,0,1,16,749,0,0.0,44940,11398,0.2536270582999555,0,0.09743812666666668,0.0
red4,1,2.0,ofdm_fec,4,60,configuration,1024,16,0.125,3,10,10,0,1,16,749,0,0.0,44940,11340,0.2523364485981308,0,0.06673407666666666,0.0
red4,1,2.0,pfft,4,60,configuration,1024,16,0.125,3,10,10,0,1,16,749,0,0.0,44940,11372,0.2530485091232755,0,0.07587223500000001,0.0
red4,1,2.0,profiled_cz,4,60,configuration,1024,16,0.125,3,10,10,0,1,16,749,0,0.0,44940,11041,0.24568313306631065,0,0.3052111400000001,0.0
red4,1,4.0,cwz_joint,4,60,configuration,1024,16,0.125,3,10,10,0,1,16,749,0,0.0,44940,6885,0.15320427236315087,0,0.22907554,0.0
red4,1,4.0,lite,4,60,configuration,1024,16,0.125,3,10,10,0,1,16,749,0,0.0,44940,7063,0.15716510903426792,0,0.09756845666666666,0.0
