channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red1,2,0.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,718,0,0.0,43080,15630,0.3628133704735376,0,0.35785064833333335,0.0
red1,2,0.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,718,0,0.0,43080,15713,0.36474001857010213,0,0.10383221833333335,0.0
red1,2,0.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,718,0,0.0,43080,16305,0.37848189415041783,0,0.07518255833333334,0.0
red1,2,0.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,718,0,0.0,43080,16081,0.3732822655524605,0,0.07480303166666667,0.0
red1,2,0.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,718,0,0.0,43080,15629,0.36279015784586816,0,0.5758086433333334,0.0
red1,2,2.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,718,0,0.0,43080,12848,0.29823584029712163,0,0.32534468333333333,0.0
red1,2,2.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,718,0,0.0,43080,12995,0.3016480965645311,0,0.11433162499999999,0.0
red1,2,2.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,718,0,0.0,43080,13828,0.3209842154131848,0,0.07539251833333332,0.0
red1,2,2.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,718,0,0.0,43080,13774,0.31973073351903436,0,0.0778607383333333,0.0
red1,2,2.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,718,0,0.0,43080,12845,0.2981662024141133,0,0.6073717683333334,0.0
red1,2,4.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,718,0,0.0,43080,8995,0.20879758588672237,0,0.3255927816666667,0.0
red1,2,4.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,718,0,0.0,43080,9066,0.21044568245125347,0,0.10392198999999999,0.0
red1,2,4.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,718,0,0.0,43080,11030,0.25603528319405755,0,0.07727615833333332,0.0
