channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,partial_fft_parts,partial_fft_bands,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red1,1,0.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,16360,0.3797585886722377,0,0.18110914166666667,0.0
red1,1,0.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,16583,0.38493500464252556,0,0.07169684166666666,0.0
red1,1,0.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,16522,0.3835190343546889,0,0.05471192,0.0
red1,1,0.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,16532,0.3837511606313835,0,0.047851695,0.0
red1,1,0.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,16356,0.3796657381615599,0,0.23785845833333333,0.0
red1,1,2.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,14298,0.33189415041782727,0,0.18676849833333334,0.0
red1,1,2.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,14416,0.33463324048282267,0,0.07173195499999997,0.0
red1,1,2.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,14440,0.33519034354688954,0,0.046422086666666675,0.0
red1,1,2.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,14468,0.33584029712163416,0,0.047600423333333336,0.0
red1,1,2.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,14308,0.3321262766945218,0,0.23074967166666668,0.0
red1,1,4.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,11662,0.27070566388115136,0,0.17187448833333333,0.0
red1,1,4.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,11839,0.2748142989786444,0,0.08215163833333333,0.0
red1,1,4.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,11824,0.2744661095636026,0,0.054606426666666666,0.0
red1,1,4.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,11830,0.2746053853296193,0,0.04850623666666666,0.0
red1,1,4.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,11652,0.2704735376044568,0,0.2363597933333333,0.0
red1,1,6.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,8631,0.2003481894150418,0,0.18538416666666666,0.0
red1,1,6.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,8818,0.20468895078922933,0,0.07418742666666667,0.0
red1,1,6.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,8736,0.20278551532033426,0,0.047287115,0.0
red1,1,6.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,8892,0.2064066852367688,0,0.04787762833333333,0.0
red1,1,6.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,8627,0.20025533890436398,0,0.22036978333333332,0.0
red1,1,8.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,5864,0.1361188486536676,0,0.17657064999999997,0.0
red1,1,8.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,5989,0.1390204271123491,0,0.07361861666666665,0.0
red1,1,8.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,5840,0.13556174558960074,0,0.05437299166666666,0.0
red1,1,8.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,6028,0.13992571959145775,0,0.051051288333333326,0.0
red1,1,8.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,5865,0.13614206128133705,0,0.254550655,0.0
red1,1,10.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,3673,0.08525998142989787,0,0.1756123766666667,0.0
red1,1,10.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,3754,0.0871402042711235,0,0.07923266166666663,0.0
red1,1,10.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,3642,0.08454038997214484,0,0.05284285666666668,0.0
red1,1,10.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,3752,0.08709377901578459,0,0.05623361333333333,0.0
red1,1,10.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,3672,0.08523676880222841,0,0.2364859116666667,0.0
red1,1,12.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,2228,0.05171773444753946,0,0.16301425333333336,0.0
red1,1,12.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,2252,0.05227483751160631,0,0.07158619666666666,0.0
red1,1,12.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,2198,0.051021355617455896,0,0.05223269333333335,0.0
red1,1,12.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,2252,0.05227483751160631,0,0.05220300333333334,0.0
red1,1,12.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,2229,0.05174094707520891,0,0.23883566333333334,0.0
red1,1,14.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,1,0.016666666666666666,43080,1462,0.03393686165273909,0,0.17190278833333333,13.198529411764707
red1,1,14.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,1,0.016666666666666666,43080,1446,0.033565459610027853,0,0.06682892666666668,13.198529411764707
red1,1,14.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,1,0.016666666666666666,43080,1437,0.033356545961002786,0,0.051640948333333325,13.198529411764707
red1,1,14.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,1,0.016666666666666666,43080,1437,0.033356545961002786,0,0.04970334,13.198529411764707
red1,1,14.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,1,0.016666666666666666,43080,1465,0.03400649953574745,0,0.2132597016666667,13.198529411764707
red1,1,16.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,5,0.08333333333333333,43080,645,0.014972144846796657,0,0.15906929,65.99264705882354
red1,1,16.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,4,0.06666666666666667,43080,661,0.015343546889507892,0,0.07975772499999999,52.794117647058826
red1,1,16.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,6,0.1,43080,626,0.014531104921077067,0,0.05931985,79.19117647058823
red1,1,16.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,4,0.06666666666666667,43080,666,0.015459610027855153,0,0.05782554333333335,52.794117647058826
red1,1,16.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,5,0.08333333333333333,43080,645,0.014972144846796657,0,0.22474475000000005,65.99264705882354
red1,1,18.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,12,0.2,43080,429,0.009958217270194986,0,0.16938928333333333,158.38235294117646
red1,1,18.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,12,0.2,43080,434,0.010074280408542247,0,0.07019143666666666,158.38235294117646
red1,1,18.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,14,0.23333333333333334,43080,405,0.009401114206128134,0,0.066284835,184.77941176470588
red1,1,18.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,13,0.21666666666666667,43080,426,0.00988857938718663,0,0.05458817000000001,171.5808823529412
red1,1,18.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,12,0.2,43080,427,0.009911792014856083,0,0.21080515500000002,158.38235294117646
red1,1,20.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,16,0.26666666666666666,43080,280,0.0064995357474466105,0,0.16511372833333332,211.1764705882353
red1,1,20.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,16,0.26666666666666666,43080,272,0.006313834726090994,0,0.08878080333333332,211.1764705882353
red1,1,20.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,17,0.2833333333333333,43080,249,0.005779944289693593,0,0.06968221166666666,224.375
red1,1,20.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,15,0.25,43080,279,0.006476323119777159,0,0.054395543333333324,197.97794117647058
red1,1,20.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,16,0.26666666666666666,43080,281,0.006522748375116063,0,0.19859155333333334,211.1764705882353
red1,1,22.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,25,0.4166666666666667,43080,195,0.004526462395543176,0,0.1731356216666666,329.9632352941177
red1,1,22.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,25,0.4166666666666667,43080,211,0.00489786443825441,0,0.07065634499999998,329.9632352941177
red1,1,22.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,25,0.4166666666666667,43080,184,0.004271123491179201,0,0.05413224000000001,329.9632352941177
red1,1,22.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,25,0.4166666666666667,43080,207,0.004805013927576602,0,0.05215345333333333,329.9632352941177
red1,1,22.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,25,0.4166666666666667,43080,196,0.0045496750232126276,0,0.20446160499999996,329.9632352941177
red1,1,24.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,28,0.4666666666666667,43080,171,0.003969359331476323,0,0.21475655166666668,369.55882352941177
red1,1,24.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,29,0.48333333333333334,43080,177,0.0041086350974930365,0,0.08502771666666668,382.75735294117646
red1,1,24.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,31,0.5166666666666667,43080,156,0.0036211699164345403,0,0.06696850499999998,409.1544117647059
red1,1,24.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,29,0.48333333333333334,43080,180,0.004178272980501393,0,0.062119633333333334,382.75735294117646
red1,1,24.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,28,0.4666666666666667,43080,171,0.003969359331476323,0,0.23891945666666667,369.55882352941177
red1,1,26.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,29,0.48333333333333334,43080,145,0.0033658310120705665,0,0.2029455966666667,382.75735294117646
red1,1,26.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,30,0.5,43080,138,0.003203342618384401,0,0.08982124166666666,395.95588235294116
red1,1,26.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,35,0.5833333333333334,43080,128,0.002971216341689879,0,0.06295310999999999,461.9485294117647
red1,1,26.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,30,0.5,43080,139,0.0032265552460538534,0,0.07511310500000001,395.95588235294116
red1,1,26.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,29,0.48333333333333334,43080,145,0.0033658310120705665,0,0.23042140999999997,382.75735294117646
red1,1,28.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,31,0.5166666666666667,43080,123,0.0028551532033426184,0,0.19609734000000006,409.1544117647059
red1,1,28.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,32,0.5333333333333333,43080,121,0.002808727948003714,0,0.07912447999999998,422.3529411764706
red1,1,28.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,37,0.6166666666666667,43080,116,0.002692664809656453,0,0.06648606333333335,488.34558823529414
red1,1,28.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,32,0.5333333333333333,43080,126,0.002924791086350975,0,0.08042884666666666,422.3529411764706
red1,1,28.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,31,0.5166666666666667,43080,123,0.0028551532033426184,0,0.2317762433333333,409.1544117647059
red1,1,30.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,35,0.5833333333333334,43080,116,0.002692664809656453,0,0.19713903999999996,461.9485294117647
red1,1,30.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,36,0.6,43080,114,0.0026462395543175488,0,0.08974020833333336,475.14705882352945
red1,1,30.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,40,0.6666666666666666,43080,112,0.0025998142989786446,0,0.06467629,527.9411764705883
red1,1,30.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,36,0.6,43080,119,0.0027623026926648095,0,0.07552758833333334,475.14705882352945
red1,1,30.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,35,0.5833333333333334,43080,116,0.002692664809656453,0,0.23664537000000002,461.9485294117647
red1,2,0.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,16033,0.37216805942432685,0,0.24317379833333336,0.0
red1,2,0.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,16294,0.37822655524605386,0,0.09033210499999998,0.0
red1,2,0.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,16305,0.37848189415041783,0,0.06219171333333332,0.0
red1,2,0.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,16245,0.3770891364902507,0,0.06660628166666667,0.0
red1,2,0.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,16039,0.37230733519034354,0,0.2802450083333333,0.0
red1,2,2.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,13757,0.31933611884865365,0,0.23253378666666666,0.0
red1,2,2.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,13886,0.322330547818013,0,0.08350136666666666,0.0
red1,2,2.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,13828,0.3209842154131848,0,0.061404438333333325,0.0
red1,2,2.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,13955,0.3239322191272052,0,0.06098580666666666,0.0
red1,2,2.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,13753,0.31924326833797584,0,0.2980948566666667,0.0
red1,2,4.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,10884,0.25264623955431753,0,0.2179504233333333,0.0
red1,2,4.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,11076,0.25710306406685235,0,0.09140892833333333,0.0
red1,2,4.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,11030,0.25603528319405755,0,0.06773938,0.0
red1,2,4.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,11049,0.25647632311977714,0,0.06050093,0.0
red1,2,4.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,10882,0.25259981429897865,0,0.29061945833333336,0.0
red1,2,6.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,7795,0.18094243268337976,0,0.21810521833333335,0.0
red1,2,6.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,7970,0.1850046425255339,0,0.08137225499999996,0.0
red1,2,6.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,7850,0.18221912720519962,0,0.07455242333333335,0.0
red1,2,6.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,8009,0.18590993500464253,0,0.06674736333333334,0.0
red1,2,6.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,7792,0.1808727948003714,0,0.27267931666666667,0.0
red1,2,8.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,4850,0.11258124419684308,0,0.222290745,0.0
red1,2,8.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,4879,0.1132544103992572,0,0.10823237166666665,0.0
red1,2,8.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,4840,0.11234911792014857,0,0.08297761999999999,0.0
red1,2,8.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,4939,0.11464716805942432,0,0.069534085,0.0
red1,2,8.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,4847,0.11251160631383472,0,0.29213109833333334,0.0
red1,2,10.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,2682,0.06225626740947075,0,0.23055035333333337,0.0
red1,2,10.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,2698,0.06262766945218198,0,0.08708836333333331,0.0
red1,2,10.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,2603,0.06042246982358403,0,0.06817546,0.0
red1,2,10.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,2724,0.06323119777158774,0,0.06865456333333332,0.0
red1,2,10.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,0,0.0,43080,2681,0.0622330547818013,0,0.2724698416666667,0.0
red1,2,12.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,1,0.016666666666666666,43080,1522,0.03532961931290622,0,0.21577346999999994,13.198529411764707
red1,2,12.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,1,0.016666666666666666,43080,1557,0.03614206128133705,0,0.09169639333333333,13.198529411764707
red1,2,12.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,1,0.016666666666666666,43080,1488,0.03454038997214485,0,0.07206287000000001,13.198529411764707
red1,2,12.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,1,0.016666666666666666,43080,1554,0.03607242339832869,0,0.06127613,13.198529411764707
red1,2,12.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,1,0.016666666666666666,43080,1525,0.03539925719591458,0,0.28386900666666665,13.198529411764707
red1,2,14.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,3,0.05,43080,930,0.02158774373259053,0,0.20958016333333335,39.595588235294116
red1,2,14.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,3,0.05,43080,939,0.021796657381615597,0,0.08361778333333332,39.595588235294116
red1,2,14.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,3,0.05,43080,911,0.021146703806870937,0,0.06772375000000001,39.595588235294116
red1,2,14.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,3,0.05,43080,939,0.021796657381615597,0,0.06395924333333333,39.595588235294116
red1,2,14.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,3,0.05,43080,931,0.021610956360259982,0,0.26302653833333334,39.595588235294116
red1,2,16.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,9,0.15,43080,573,0.0133008356545961,0,0.23963577333333333,118.78676470588236
red1,2,16.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,10,0.16666666666666666,43080,580,0.013463324048282266,0,0.07636201833333334,131.98529411764707
red1,2,16.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,9,0.15,43080,528,0.012256267409470752,0,0.06479389666666667,118.78676470588236
red1,2,16.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,10,0.16666666666666666,43080,589,0.013672237697307335,0,0.06284268,131.98529411764707
red1,2,16.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,9,0.15,43080,571,0.013254410399257196,0,0.244948415,118.78676470588236
red1,2,18.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,14,0.23333333333333334,43080,377,0.008751160631383472,0,0.21330435333333334,184.77941176470588
red1,2,18.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,14,0.23333333333333334,43080,378,0.008774373259052925,0,0.07821084666666668,184.77941176470588
red1,2,18.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,15,0.25,43080,344,0.00798514391829155,0,0.06853065,197.97794117647058
red1,2,18.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,14,0.23333333333333334,43080,384,0.008913649025069638,0,0.062302665,184.77941176470588
red1,2,18.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,14,0.23333333333333334,43080,377,0.008751160631383472,0,0.23480871333333336,184.77941176470588
red1,2,20.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,18,0.3,43080,280,0.0064995357474466105,0,0.20080530333333335,237.57352941176472
red1,2,20.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,18,0.3,43080,281,0.006522748375116063,0,0.08782223166666668,237.57352941176472
red1,2,20.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,20,0.3333333333333333,43080,239,0.005547818012999072,0,0.06682822166666667,263.97058823529414
red1,2,20.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,18,0.3,43080,278,0.006453110492107707,0,0.07004803,237.57352941176472
red1,2,20.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,18,0.3,43080,280,0.0064995357474466105,0,0.2529651916666667,237.57352941176472
red1,2,22.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,26,0.43333333333333335,43080,206,0.00478180129990715,0,0.19230079833333333,343.1617647058824
red1,2,22.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,26,0.43333333333333335,43080,206,0.00478180129990715,0,0.08430154666666669,343.1617647058824
red1,2,22.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,24,0.4,43080,178,0.004131847725162488,0,0.07207606833333333,316.7647058823529
red1,2,22.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,24,0.4,43080,215,0.0049907149489322195,0,0.07059925166666668,316.7647058823529
red1,2,22.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,26,0.43333333333333335,43080,206,0.00478180129990715,0,0.2435499966666667,343.1617647058824
red1,2,24.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,28,0.4666666666666667,43080,160,0.003714020427112349,0,0.2006844216666667,369.55882352941177
red1,2,24.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,31,0.5166666666666667,43080,161,0.0037372330547818015,0,0.08848338833333333,409.1544117647059
red1,2,24.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,32,0.5333333333333333,43080,145,0.0033658310120705665,0,0.06539279166666666,422.3529411764706
red1,2,24.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,31,0.5166666666666667,43080,159,0.003690807799442897,0,0.07434117,409.1544117647059
red1,2,24.0,profiled_cz,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,28,0.4666666666666667,43080,160,0.003714020427112349,0,0.23202089833333336,369.55882352941177
red1,2,26.0,cwz_joint,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,30,0.5,43080,142,0.00329619312906221,0,0.2107002433333333,395.95588235294116
red1,2,26.0,lite,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,30,0.5,43080,141,0.0032729805013927576,0,0.08481452333333334,395.95588235294116
red1,2,26.0,ofdm_fec,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,33,0.55,43080,120,0.002785515320334262,0,0.07256093666666667,435.5514705882353
red1,2,26.0,pfft,4,60,configuration,1024,128,0.125,5,10,10,0,1,16,718,30,0.5,43080,144,0.003342618384401114,0,0.06690049333333334,395.95588235294116
