channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red3,2,0.0,cwz_joint,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,32890,0.4252650633566072,0,0.2090563033333334,0.0
red3,2,0.0,lite,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,32944,0.42596327902767,0,0.064297585,0.0
red3,2,0.0,ofdm_fec,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,32730,0.42319627618308764,0,0.054279581666666674,0.0
red3,2,0.0,pfft,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,32888,0.42523920351693817,0,0.04569324,0.0
red3,2,0.0,profiled_cz,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,33295,0.43050168088957846,0,0.3305619166666666,0.0
red3,2,2.0,cwz_joint,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,30453,0.39375484871993793,0,0.20691997166666667,0.0
red3,2,2.0,lite,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,30912,0.3996896819239721,0,0.06800437166666666,0.0
red3,2,2.0,ofdm_fec,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,30156,0.3899146625290923,0,0.04475392166666666,0.0
red3,2,2.0,pfft,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,30816,0.39844840961986033,0,0.04466645,0.0
red3,2,2.0,profiled_cz,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,30967,0.4004008275148694,0,0.3403764216666666,0.0
red3,2,4.0,cwz_joint,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,27472,0.3552107576933023,0,0.211799155,0.0
red3,2,4.0,lite,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,28208,0.3647271786914921,0,0.06123254333333333,0.0
red3,2,4.0,ofdm_fec,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,27244,0.35226273597103697,0,0.052195541666666664,0.0
red3,2,4.0,pfft,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,28211,0.3647659684509956,0,0.048339638333333344,0.0
red3,2,4.0,profiled_cz,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,28026,0.36237393328161366,0,0.3204746633333334,0.0
red3,2,6.0,cwz_joint,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,22051,0.2851176622704939,0,0.21502289500000002,0.0
red3,2,6.0,lite,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,23655,0.30585725368502714,0,0.06023723000000001,0.0
red3,2,6.0,ofdm_fec,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,22908,0.29619860356865785,0,0.049754404999999995,0.0
red3,2,6.0,pfft,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,24591,0.3179596586501164,0,0.04311885333333333,0.0
red3,2,6.0,profiled_cz,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,22758,0.29425911559348333,0,0.3534368133333333,0.0
red3,2,8.0,cwz_joint,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,13846,0.17902767002844583,0,0.19004360333333334,0.0
red3,2,8.0,lite,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,15746,0.20359451771399018,0,0.06481270333333332,0.0
red3,2,8.0,ofdm_fec,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,15718,0.20323247995862426,0,0.03836745666666667,0.0
red3,2,8.0,pfft,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,19998,0.25857253685027154,0,0.04697994833333333,0.0
red3,2,8.0,profiled_cz,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,14171,0.18322989397465736,0,0.30992834666666674,0.0
red3,2,10.0,cwz_joint,4,60,configuration,1024,16,0.25,5,5,10,4,1289,1,0.016666666666666666,77340,4637,0.05995603827256271,0,0.17179035833333337,24.98062015503876
red3,2,10.0,lite,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,5422,0.07010602534264287,0,0.06506630166666666,0.0
red3,2,10.0,ofdm_fec,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,7879,0.10187483837600207,0,0.04830418333333334,0.0
red3,2,10.0,pfft,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,13169,0.17027411430049133,0,0.04455398499999999,0.0
red3,2,10.0,profiled_cz,4,60,configuration,1024,16,0.25,5,5,10,4,1289,1,0.016666666666666666,77340,4736,0.061236100336177914,0,0.2875797049999999,24.98062015503876
red3,2,12.0,cwz_joint,4,60,configuration,1024,16,0.25,5,5,10,4,1289,8,0.13333333333333333,77340,874,0.0113007499353504,0,0.16203109166666668,199.84496124031008
red3,2,12.0,lite,4,60,configuration,1024,16,0.25,5,5,10,4,1289,8,0.13333333333333333,77340,1013,0.013098008792345487,0,0.061572019999999984,199.84496124031008
red3,2,12.0,ofdm_fec,4,60,configuration,1024,16,0.25,5,5,10,4,1289,1,0.016666666666666666,77340,3540,0.045771916214119475,0,0.04595621500000002,24.98062015503876
red3,2,12.0,pfft,4,60,configuration,1024,16,0.25,5,5,10,4,1289,0,0.0,77340,6427,0.08310059477631239,0,0.046776233333333334,0.0
red3,2,12.0,profiled_cz,4,60,configuration,1024,16,0.25,5,5,10,4,1289,8,0.13333333333333333,77340,883,0.011417119213860873,0,0.2511045483333334,199.84496124031008
red3,2,14.0,cwz_joint,4,60,configuration,1024,16,0.25,5,5,10,4,1289,19,0.31666666666666665,77340,169,0.0021851564520299974,0,0.16288250499999998,474.6317829457364
red3,2,14.0,lite,4,60,configuration,1024,16,0.25,5,5,10,4,1289,20,0.3333333333333333,77340,170,0.0021980863718644946,0,0.06307197666666667,499.61240310077517
red3,2,14.0,ofdm_fec,4,60,configuration,1024,16,0.25,5,5,10,4,1289,10,0.16666666666666666,77340,1733,0.022407551073183346,0,0.04420663833333334,249.80620155038758
