channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red2,3,0.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,30309,0.4181705298013245,0,0.17397448333333332,0.0
red2,3,0.0,lite,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,30258,0.41746688741721855,0,0.053187045,0.0
red2,3,0.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,30943,0.426917770419426,0,0.04420422333333333,0.0
red2,3,0.0,pfft,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,29831,0.41157560706401763,0,0.041054085,0.0
red2,3,0.0,profiled_cz,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,30722,0.42386865342163355,0,0.28008252833333336,0.0
red2,3,2.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,27705,0.3822433774834437,0,0.17541511833333334,0.0
red2,3,2.0,lite,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,27685,0.3819674392935982,0,0.05698719333333333,0.0
red2,3,2.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,28836,0.3978476821192053,0,0.040042598333333325,0.0
red2,3,2.0,pfft,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,27832,0.38399558498896247,0,0.041494226666666675,0.0
red2,3,2.0,profiled_cz,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,28310,0.3905905077262693,0,0.2651118150000001,0.0
red2,3,4.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,24433,0.33709988962472404,0,0.17349361666666666,0.0
red2,3,4.0,lite,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,24728,0.3411699779249448,0,0.05465847999999999,0.0
red2,3,4.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,26584,0.36677704194260485,0,0.04539612333333333,0.0
