channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,partial_fft_parts,partial_fft_bands,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red4,3,0.0,cwz_joint,4,60,configuration,1024,128,0.25,5,10,12,0,1,16,1452,0,0.0,87120,38063,0.43690312213039484,0,0.3621479233333333,0.0
red4,3,0.0,lite,4,60,configuration,1024,128,0.25,5,10,12,0,1,16,1452,0,0.0,87120,37386,0.42913223140495865,0,0.13429150500000003,0.0
red4,3,0.0,ofdm_fec,4,60,configuration,1024,128,0.25,5,10,12,0,1,16,1452,0,0.0,87120,37640,0.43204775022956843,0,0.07505589333333335,0.0
red4,3,0.0,pfft,4,60,configuration,1024,128,0.25,5,10,12,0,1,16,1452,0,0.0,87120,37553,0.4310491276400367,0,0.09186962833333331,0.0
red4,3,0.0,profiled_cz,4,60,configuration,1024,128,0.25,5,10,12,0,1,16,1452,0,0.0,87120,38712,0.4443526170798898,0,0.41161151,0.0
red4,3,2.0,cwz_joint,4,60,configuration,1024,128,0.25,5,10,12,0,1,16,1452,0,0.0,87120,35725,0.4100665748393021,0,0.3751759416666667,0.0
red4,3,2.0,lite,4,60,configuration,1024,128,0.25,5,10,12,0,1,16,1452,0,0.0,87120,34944,0.40110192837465564,0,0.12231000833333333,0.0
red4,3,2.0,ofdm_fec,4,60,configuration,1024,128,0.25,5,10,12,0,1,16,1452,0,0.0,87120,34876,0.4003213957759412,0,0.08886018999999999,0.0
red4,3,2.0,pfft,4,60,configuration,1024,128,0.25,5,10,12,0,1,16,1452,0,0.0,87120,35305,0.40524563820018367,0,0.09354770999999999,0.0
red4,3,2.0,profiled_cz,4,60,configuration,1024,128,0.25,5,10,12,0,1,16,1452,0,0.0,87120,36692,0.4211662075298439,0,0.44940950999999996,0.0
red4,3,4.0,cwz_joint,4,60,configuration,1024,128,0.25,5,10,12,0,1,16,1452,0,0.0,87120,32312,0.37089072543617996,0,0.3759839249999999,0.0
red4,3,4.0,lite,4,60,configuration,1024,128,0.25,5,10,12,0,1,16,1452,0,0.0,87120,32034,0.36769972451790633,0,0.12173392000000001,0.0
red4,3,4.0,ofdm_fec,4,60,configuration,1024,128,0.25,5,10,12,0,1,16,1452,0,0.0,87120,32190,0.36949035812672176,0,0.08008880333333332,0.0
red4,3,4.0,pfft,4,60,configuration,1024,128,0.25,5,10,12,0,1,16,1452,0,0.0,87120,32015,0.3674816345270891,0,0.07640901666666666,0.0
red4,3,4.0,profiled_cz,4,60,configuration,1024,128,0.25,5,10,12,0,1,16,1452,0,0.0,87120,33698,0.3867998163452709,0,0.41635837,0.0
red4,3,6.0,cwz_joint,4,60,configuration,1024,128,0.25,5,10,12,0,1,16,1452,0,0.0,87120,27020,0.3101469237832874,0,0.3762532816666667,0.0
red4,3,6.0,lite,4,60,configuration,1024,128,0.25,5,10,12,0,1,16,1452,0,0.0,87120,27513,0.31580578512396695,0,0.128603675,0.0
red4,3,6.0,ofdm_fec,4,60,configuration,1024,128,0.25,5,10,12,0,1,16,1452,0,0.0,87120,27828,0.3194214876033058,0,0.08605294333333331,0.0
red4,3,6.0,pfft,4,60,configuration,1024,128,0.25,5,10,12,0,1,16,1452,0,0.0,87120,27905,0.3203053259871442,0,0.08655920999999998,0.0
red4,3,6.0,profiled_cz,4,60,configuration,1024,128,0.25,5,10,12,0,1,16,1452,0,0.0,87120,28873,0.3314164370982553,0,0.44125395833333336,0.0
