channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,partial_fft_parts,partial_fft_bands,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red1,3,0.0,cwz_joint,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,31028,0.3847718253968254,0,0.2842884833333333,0.0
red1,3,0.0,lite,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,31104,0.38571428571428573,0,0.09536884333333336,0.0
red1,3,0.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,31151,0.386297123015873,0,0.07086897166666667,0.0
red1,3,0.0,pfft,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,31204,0.3869543650793651,0,0.07520414166666667,0.0
red1,3,0.0,profiled_cz,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,31013,0.3845858134920635,0,0.34728035499999993,0.0
red1,3,2.0,cwz_joint,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,27212,0.33745039682539685,0,0.26425593833333333,0.0
red1,3,2.0,lite,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,27550,0.34164186507936506,0,0.092747935,0.0
red1,3,2.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,27522,0.34129464285714284,0,0.078601315,0.0
red1,3,2.0,pfft,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,27504,0.3410714285714286,0,0.07366271166666666,0.0
red1,3,2.0,profiled_cz,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,27250,0.337921626984127,0,0.33471258500000006,0.0
red1,3,4.0,cwz_joint,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,22668,0.2811011904761905,0,0.2761710266666667,0.0
red1,3,4.0,lite,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,23009,0.28532986111111114,0,0.10190562500000001,0.0
red1,3,4.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,23162,0.28722718253968255,0,0.07520042999999998,0.0
red1,3,4.0,pfft,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,22996,0.2851686507936508,0,0.07617164333333332,0.0
red1,3,4.0,profiled_cz,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,22654,0.28092757936507934,0,0.340551545,0.0
red1,3,6.0,cwz_joint,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,17276,0.2142361111111111,0,0.30650963999999997,0.0
red1,3,6.0,lite,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,17545,0.2175719246031746,0,0.09713477833333332,0.0
red1,3,6.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,17493,0.21692708333333333,0,0.07531849666666666,0.0
red1,3,6.0,pfft,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,17497,0.2169766865079365,0,0.08113116333333334,0.0
red1,3,6.0,profiled_cz,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,17286,0.21436011904761904,0,0.35314891666666665,0.0
red1,3,8.0,cwz_joint,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,11305,0.1401909722222222,0,0.28039606499999997,0.0
red1,3,8.0,lite,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,11788,0.14618055555555556,0,0.09151396833333332,0.0
red1,3,8.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,11659,0.14458085317460317,0,0.07230737166666666,0.0
red1,3,8.0,pfft,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,11816,0.14652777777777778,0,0.06659278500000002,0.0
red1,3,8.0,profiled_cz,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,11331,0.14051339285714284,0,0.342192075,0.0
red1,3,10.0,cwz_joint,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,6514,0.08077876984126985,0,0.2528262433333333,0.0
red1,3,10.0,lite,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,6821,0.0845858134920635,0,0.09795205000000001,0.0
red1,3,10.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,6746,0.08365575396825396,0,0.09048751833333332,0.0
red1,3,10.0,pfft,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,6843,0.08485863095238096,0,0.06884720333333334,0.0
red1,3,10.0,profiled_cz,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,6520,0.08085317460317461,0,0.3254799383333334,0.0
red1,3,12.0,cwz_joint,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,3602,0.04466765873015873,0,0.24687460666666666,0.0
red1,3,12.0,lite,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,3728,0.04623015873015873,0,0.09122404666666668,0.0
red1,3,12.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,3684,0.04568452380952381,0,0.07357707499999999,0.0
red1,3,12.0,pfft,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,3729,0.046242559523809526,0,0.07410585833333333,0.0
red1,3,12.0,profiled_cz,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,3615,0.04482886904761905,0,0.3184386033333333,0.0
red1,3,14.0,cwz_joint,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,1899,0.023549107142857142,0,0.24851393499999994,0.0
red1,3,14.0,lite,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,1931,0.02394593253968254,0,0.10565396166666667,0.0
red1,3,14.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,1850,0.022941468253968252,0,0.07753287,0.0
red1,3,14.0,pfft,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,1946,0.024131944444444445,0,0.06956669166666668,0.0
red1,3,14.0,profiled_cz,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,0,0.0,80640,1900,0.023561507936507936,0,0.321858435,0.0
red1,3,16.0,cwz_joint,4,60,configuration,1024,16,0.25,3,5,6,0,1,16,1344,2,0.03333333333333333,80640,1120,0.013888888888888888,0,0.23351299666666672,46.265060240963855
