channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,partial_fft_parts,partial_fft_bands,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red1,1,0.0,cwz_joint,4,60,configuration,1024,128,0.5,5,10,6,0,1,16,2921,0,0.0,175260,77542,0.44243980372018715,0,0.31238871166666665,0.0
red1,1,0.0,lite,4,60,configuration,1024,128,0.5,5,10,6,0,1,16,2921,0,0.0,175260,76071,0.4340465593974666,0,0.10569656333333333,0.0
red1,1,0.0,ofdm_fec,4,60,configuration,1024,128,0.5,5,10,6,0,1,16,2921,0,0.0,175260,75878,0.4329453383544448,0,0.06341472666666667,0.0
red1,1,0.0,pfft,4,60,configuration,1024,128,0.5,5,10,6,0,1,16,2921,0,0.0,175260,76138,0.4344288485678421,0,0.07168584666666668,0.0
red1,1,0.0,profiled_cz,4,60,configuration,1024,128,0.5,5,10,6,0,1,16,2921,0,0.0,175260,77638,0.4429875613374415,0,0.34577462666666664,0.0
red1,1,2.0,cwz_joint,4,60,configuration,1024,128,0.5,5,10,6,0,1,16,2921,0,0.0,175260,74182,0.4232682871162844,0,0.30958054999999995,0.0
red1,1,2.0,lite,4,60,configuration,1024,128,0.5,5,10,6,0,1,16,2921,0,0.0,175260,72444,0.41335159192057513,0,0.09595117166666668,0.0
red1,1,2.0,ofdm_fec,4,60,configuration,1024,128,0.5,5,10,6,0,1,16,2921,0,0.0,175260,72358,0.4128608923884514,0,0.07028295166666666,0.0
red1,1,2.0,pfft,4,60,configuration,1024,128,0.5,5,10,6,0,1,16,2921,0,0.0,175260,72406,0.41313477119707864,0,0.06420854666666667,0.0
red1,1,2.0,profiled_cz,4,60,configuration,1024,128,0.5,5,10,6,0,1,16,2921,0,0.0,175260,74432,0.424694739244551,0,0.32838688833333335,0.0
red1,1,4.0,cwz_joint,4,60,configuration,1024,128,0.5,5,10,6,0,1,16,2921,0,0.0,175260,70459,0.4020255620221385,0,0.30950850500000004,0.0
red1,1,4.0,lite,4,60,configuration,1024,128,0.5,5,10,6,0,1,16,2921,0,0.0,175260,68213,0.38921031610179163,0,0.10490997333333332,0.0
red1,1,4.0,ofdm_fec,4,60,configuration,1024,128,0.5,5,10,6,0,1,16,2921,0,0.0,175260,68105,0.38859408878238044,0,0.06957045833333333,0.0
