channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red3,1,0.0,cwz_joint,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,34767,0.43307174887892375,0,0.28963467333333337,0.0
red3,1,0.0,lite,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,34991,0.43586198305929247,0,0.07864447999999997,0.0
red3,1,0.0,ofdm_fec,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,35481,0.441965620328849,0,0.05668199833333333,0.0
red3,1,0.0,pfft,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,35257,0.43917538614848034,0,0.05422403500000001,0.0
red3,1,0.0,profiled_cz,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,34991,0.43586198305929247,0,0.530569505,0.0
red3,1,2.0,cwz_joint,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,32933,0.410226706527155,0,0.3082368016666666,0.0
red3,1,2.0,lite,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,33525,0.41760089686098656,0,0.08128856666666667,0.0
red3,1,2.0,ofdm_fec,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,33856,0.4217239661185849,0,0.06293742666666666,0.0
red3,1,2.0,pfft,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,33707,0.41986796213253613,0,0.06285953000000001,0.0
red3,1,2.0,profiled_cz,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,33378,0.41576980568011956,0,0.463260885,0.0
red3,1,4.0,cwz_joint,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,30598,0.38114100647732935,0,0.2893746316666667,0.0
red3,1,4.0,lite,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,31457,0.3918410563029397,0,0.07546529333333334,0.0
red3,1,4.0,ofdm_fec,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,31781,0.3958769307424016,0,0.05642351500000002,0.0
red3,1,4.0,pfft,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,32252,0.40174389636273045,0,0.05756717833333334,0.0
red3,1,4.0,profiled_cz,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,31072,0.387045341305431,0,0.5180761283333333,0.0
red3,1,6.0,cwz_joint,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,28255,0.3519556552067763,0,0.28938651666666665,0.0
red3,1,6.0,lite,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,29301,0.3649850523168909,0,0.07890822333333335,0.0
red3,1,6.0,ofdm_fec,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,29547,0.3680493273542601,0,0.05550067499999999,0.0
red3,1,6.0,pfft,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,30439,0.3791604384653712,0,0.05652662500000002,0.0
red3,1,6.0,profiled_cz,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,28640,0.356751370204285,0,0.529406845,0.0
red3,1,8.0,cwz_joint,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,25437,0.31685351270553064,0,0.30794618333333335,0.0
red3,1,8.0,lite,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,26800,0.3338315894369706,0,0.09170242,0.0
red3,1,8.0,ofdm_fec,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,26735,0.33302192326856006,0,0.05824657,0.0
red3,1,8.0,pfft,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,28858,0.3594668659691081,0,0.06330346166666667,0.0
red3,1,8.0,profiled_cz,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,25663,0.3196686596910812,0,0.514508835,0.0
red3,1,10.0,cwz_joint,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,22255,0.27721723966118583,0,0.3144797833333332,0.0
red3,1,10.0,lite,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,23931,0.29809417040358743,0,0.09349679499999998,0.0
red3,1,10.0,ofdm_fec,4,60,configuration,2048,0,0.25,2,3,10,4,1338,0,0.0,80280,22954,0.2859242650722471,0,0.07074529333333332,0.0
