channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red2,2,0.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,55848,0.43092592592592593,0,0.42398609666666665,0.0
red2,2,0.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,55826,0.4307561728395062,0,0.11845187333333335,0.0
red2,2,0.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,59623,0.460054012345679,0,0.07595877333333334,0.0
red2,2,0.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,55586,0.4289043209876543,0,0.07565099666666668,0.0
red2,2,0.0,profiled_cz,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,56226,0.4338425925925926,0,0.8233780083333333,0.0
red2,2,2.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,51709,0.3989891975308642,0,0.4297993949999999,0.0
red2,2,2.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,52024,0.40141975308641975,0,0.11667464333333336,0.0
red2,2,2.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,57490,0.4435956790123457,0,0.07706309000000001,0.0
red2,2,2.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,52044,0.4015740740740741,0,0.08067175499999998,0.0
red2,2,2.0,profiled_cz,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,52532,0.4053395061728395,0,0.8143331633333333,0.0
red2,2,4.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,46121,0.3558719135802469,0,0.46136692,0.0
red2,2,4.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,46970,0.3624228395061728,0,0.12425028500000002,0.0
red2,2,4.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,55375,0.42727623456790126,0,0.08794695666666666,0.0
red2,2,4.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,47316,0.3650925925925926,0,0.08777008666666668,0.0
red2,2,4.0,profiled_cz,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,47069,0.3631867283950617,0,0.7357310366666666,0.0
red2,2,6.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,39384,0.3038888888888889,0,0.3996448616666667,0.0
red2,2,6.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,41540,0.3205246913580247,0,0.11605386666666669,0.0
red2,2,6.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,52566,0.4056018518518518,0,0.08911608833333333,0.0
red2,2,6.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,42298,0.3263734567901235,0,0.07180497666666667,0.0
red2,2,6.0,profiled_cz,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,40431,0.3119675925925926,0,0.8122737249999997,0.0
red2,2,8.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,28968,0.2235185185185185,0,0.5019539283333333,0.0
red2,2,8.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,32007,0.2469675925925926,0,0.15226968833333332,0.0
red2,2,8.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,49217,0.3797608024691358,0,0.09347911333333332,0.0
red2,2,8.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,35038,0.27035493827160495,0,0.10194927,0.0
red2,2,8.0,profiled_cz,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,29582,0.22825617283950617,0,0.8785798533333334,0.0
red2,2,10.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,13730,0.10594135802469136,0,0.49134358166666664,0.0
red2,2,10.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,16073,0.12402006172839507,0,0.15829987833333328,0.0
red2,2,10.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,45375,0.35011574074074076,0,0.1000846166666667,0.0
red2,2,10.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,24673,0.1903780864197531,0,0.10748303166666667,0.0
red2,2,10.0,profiled_cz,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,13925,0.10744598765432099,0,0.8457645283333334,0.0
red2,2,12.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,4063,0.03135030864197531,0,0.5058036733333334,0.0
red2,2,12.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,4708,0.036327160493827164,0,0.15959122833333333,0.0
red2,2,12.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,42072,0.32462962962962966,0,0.10176002666666663,0.0
red2,2,12.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,13505,0.10420524691358024,0,0.09191192833333332,0.0
red2,2,12.0,profiled_cz,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,4080,0.03148148148148148,0,0.8207914949999999,0.0
red2,2,14.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,4,0.06666666666666667,129600,1105,0.008526234567901235,0,0.4401890883333333,111.91709844559585
red2,2,14.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,3,0.05,129600,1118,0.008626543209876544,0,0.15301722,83.93782383419689
red2,2,14.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,39252,0.30287037037037035,0,0.10545045999999998,0.0
red2,2,14.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,6362,0.049089506172839505,0,0.10719890666666668,0.0
red2,2,14.0,profiled_cz,4,60,configuration,2048,16,0.25,3,5,10,4,2160,4,0.06666666666666667,129600,1097,0.008464506172839507,0,0.8367726449999998,111.91709844559585
red2,2,16.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,12,0.2,129600,282,0.0021759259259259258,0,0.33791677333333325,335.75129533678756
red2,2,16.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,12,0.2,129600,286,0.00220679012345679,0,0.12801923499999998,335.75129533678756
red2,2,16.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,35992,0.27771604938271605,0,0.07087306166666665,0.0
red2,2,16.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,2,0.03333333333333333,129600,3385,0.026118827160493827,0,0.07747540666666665,55.95854922279793
red2,2,16.0,profiled_cz,4,60,configuration,2048,16,0.25,3,5,10,4,2160,12,0.2,129600,283,0.002183641975308642,0,0.6628023499999999,335.75129533678756
red2,2,18.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,19,0.31666666666666665,129600,126,0.0009722222222222222,0,0.34441573833333333,531.6062176165802
red2,2,18.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,19,0.31666666666666665,129600,124,0.0009567901234567902,0,0.12748798,531.6062176165802
red2,2,18.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,33079,0.2552391975308642,0,0.07995371666666666,0.0
red2,2,18.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,6,0.1,129600,1708,0.013179012345679012,0,0.07440661333333334,167.87564766839378
red2,2,18.0,profiled_cz,4,60,configuration,2048,16,0.25,3,5,10,4,2160,19,0.31666666666666665,129600,126,0.0009722222222222222,0,0.640649855,531.6062176165802
red2,2,20.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,31,0.5166666666666667,129600,68,0.0005246913580246914,0,0.36354053000000003,867.3575129533679
red2,2,20.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,30,0.5,129600,70,0.0005401234567901234,0,0.14210817500000006,839.3782383419689
red2,2,20.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,1,0.016666666666666666,129600,30717,0.23701388888888889,0,0.09468649166666664,27.979274611398964
red2,2,20.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,7,0.11666666666666667,129600,975,0.007523148148148148,0,0.10915840666666668,195.85492227979273
red2,2,20.0,profiled_cz,4,60,configuration,2048,16,0.25,3,5,10,4,2160,31,0.5166666666666667,129600,68,0.0005246913580246914,0,0.5345379933333335,867.3575129533679
red2,2,22.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,35,0.5833333333333334,129600,38,0.0002932098765432099,0,0.34231569833333325,979.2746113989637
red2,2,22.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,32,0.5333333333333333,129600,41,0.00031635802469135804,0,0.12599258833333335,895.3367875647668
red2,2,22.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,4,0.06666666666666667,129600,29143,0.22486882716049383,0,0.08313721166666665,111.91709844559585
red2,2,22.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,11,0.18333333333333332,129600,690,0.005324074074074074,0,0.078305145,307.7720207253886
red2,2,22.0,profiled_cz,4,60,configuration,2048,16,0.25,3,5,10,4,2160,35,0.5833333333333334,129600,38,0.0002932098765432099,0,0.6138352850000002,979.2746113989637
red2,2,24.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,42,0.7,129600,28,0.0002160493827160494,0,0.37137982166666667,1175.1295336787564
red2,2,24.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,41,0.6833333333333333,129600,30,0.0002314814814814815,0,0.1332070783333333,1147.1502590673574
red2,2,24.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,5,0.08333333333333333,129600,27682,0.2135956790123457,0,0.09708173333333335,139.8963730569948
red2,2,24.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,13,0.21666666666666667,129600,525,0.004050925925925926,0,0.09200355166666666,363.73056994818654
red2,2,24.0,profiled_cz,4,60,configuration,2048,16,0.25,3,5,10,4,2160,42,0.7,129600,28,0.0002160493827160494,0,0.6261138733333333,1175.1295336787564
red2,2,26.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,46,0.7666666666666667,129600,22,0.00016975308641975308,0,0.3556542366666665,1287.0466321243523
red2,2,26.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,47,0.7833333333333333,129600,21,0.00016203703703703703,0,0.13774682333333332,1315.0259067357513
red2,2,26.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,4,0.06666666666666667,129600,26738,0.20631172839506173,0,0.07730865666666668,111.91709844559585
red2,2,26.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,15,0.25,129600,491,0.0037885802469135805,0,0.08612182833333332,419.68911917098444
red2,2,26.0,profiled_cz,4,60,configuration,2048,16,0.25,3,5,10,4,2160,46,0.7666666666666667,129600,22,0.00016975308641975308,0,0.6973003233333335,1287.0466321243523
red2,2,28.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,49,0.8166666666666667,129600,18,0.0001388888888888889,0,0.34240730833333327,1370.9844559585492
red2,2,28.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,49,0.8166666666666667,129600,18,0.0001388888888888889,0,0.12474894833333333,1370.9844559585492
red2,2,28.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,4,0.06666666666666667,129600,26070,0.2011574074074074,0,0.07662430166666666,111.91709844559585
red2,2,28.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,18,0.3,129600,449,0.003464506172839506,0,0.07948087499999999,503.6269430051813
