channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red1,1,0.0,cwz_joint,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,75039,0.4281581650119822,0,0.68267565855,0.0
red1,1,0.0,lite,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,75331,0.42982426109779753,0,0.19009320665,0.0
red1,1,0.0,ofdm_fec,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,81096,0.46271824717562476,0,0.12920525598333332,0.0
red1,1,0.0,pfft,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,74699,0.42621819011753964,0,0.12423457993333333,0.0
red1,1,0.0,profiled_cz,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,75127,0.42866027616113206,0,1.1151158581833334,0.0
red1,1,2.0,cwz_joint,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,69168,0.3946593632317699,0,0.6734184017833333,0.0
red1,1,2.0,lite,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,69738,0.39791167408421774,0,0.19398131083333328,0.0
red1,1,2.0,ofdm_fec,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,79251,0.4521910304690175,0,0.10996393131666667,0.0
red1,1,2.0,pfft,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,69488,0.39648522195595115,0,0.12167154798333334,0.0
red1,1,2.0,profiled_cz,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,69503,0.39657080908364717,0,1.0631541919333332,0.0
red1,1,4.0,cwz_joint,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,61427,0.3504906995321237,0,0.8409792112333336,0.0
red1,1,4.0,lite,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,62796,0.35830195138651144,0,0.20156090346666664,0.0
red1,1,4.0,ofdm_fec,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,76391,0.43587241812164784,0,0.11144913149999996,0.0
red1,1,4.0,pfft,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,62813,0.3583989501312336,0,0.11160320281666666,0.0
red1,1,4.0,profiled_cz,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,61636,0.35168321351135456,0,1.0547110958166668,0.0
red1,1,6.0,cwz_joint,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,51384,0.29318726463539885,0,0.6786707844499998,0.0
red1,1,6.0,lite,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,53258,0.3038799497888851,0,0.22570971971666673,0.0
red1,1,6.0,ofdm_fec,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,74240,0.42359922401004224,0,0.14567065465000004,0.0
red1,1,6.0,pfft,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,54274,0.3096770512381605,0,0.14396525474999997,0.0
red1,1,6.0,profiled_cz,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,51581,0.2943113089124729,0,1.07510829225,0.0
red1,1,8.0,cwz_joint,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,36018,0.20551181102362204,0,0.75990194755,0.0
red1,1,8.0,lite,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,38609,0.22029556088097682,0,0.22618612210000003,0.0
red1,1,8.0,ofdm_fec,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,70913,0.40461599908707063,0,0.13569320096666668,0.0
red1,1,8.0,pfft,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,43519,0.24831108068013238,0,0.13265527821666664,0.0
red1,1,8.0,profiled_cz,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,36155,0.20629350678991212,0,1.1390209167333332,0.0
red1,1,10.0,cwz_joint,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,18631,0.10630491840693826,0,0.6707517356666667,0.0
red1,1,10.0,lite,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,20091,0.11463539883601506,0,0.21623774686666664,0.0
red1,1,10.0,ofdm_fec,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,67542,0.38538171858952414,0,0.12667901603333337,0.0
red1,1,10.0,pfft,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,29651,0.1691829282209289,0,0.12887790395,0.0
red1,1,10.0,profiled_cz,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,18656,0.10644756361976491,0,1.081517641,0.0
red1,1,12.0,cwz_joint,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,7267,0.041464110464452815,0,0.6328198026333334,0.0
red1,1,12.0,lite,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,7711,0.04399748944425425,0,0.22462188663333335,0.0
red1,1,12.0,ofdm_fec,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,63846,0.36429305032523107,0,0.13889943015000003,0.0
red1,1,12.0,pfft,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,16567,0.09452812963596942,0,0.14177666185,0.0
red1,1,12.0,profiled_cz,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,7266,0.041458404655939744,0,1.1159907556666668,0.0
red1,1,14.0,cwz_joint,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,3097,0.017670888964966335,0,0.6047758656166666,0.0
red1,1,14.0,lite,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,3171,0.018093118794933243,0,0.22925426455,0.0
red1,1,14.0,ofdm_fec,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,59857,0.3415325801666096,0,0.13047518870000005,0.0
red1,1,14.0,pfft,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,8096,0.046194225721784776,0,0.12652082155,0.0
red1,1,14.0,profiled_cz,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,3084,0.017596713454296475,0,1.1448037537333335,0.0
red1,1,16.0,cwz_joint,4,60,configuration,2048,128,0.25,5,10,8,4,2921,2,0.03333333333333333,175260,1995,0.011383087983567271,0,0.6041577209999999,73.025
red1,1,16.0,lite,4,60,configuration,2048,128,0.25,5,10,8,4,2921,2,0.03333333333333333,175260,2031,0.011588497090037658,0,0.23535911476666663,73.025
red1,1,16.0,ofdm_fec,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,56440,0.32203583247746204,0,0.11890755199999999,0.0
red1,1,16.0,pfft,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,4299,0.02452927079767203,0,0.12821350661666664,0.0
red1,1,16.0,profiled_cz,4,60,configuration,2048,128,0.25,5,10,8,4,2921,2,0.03333333333333333,175260,1987,0.01133744151546274,0,0.9770298771333336,73.025
red1,1,18.0,cwz_joint,4,60,configuration,2048,128,0.25,5,10,8,4,2921,12,0.2,175260,1713,0.009774049982882574,0,0.5895910307000001,438.15
red1,1,18.0,lite,4,60,configuration,2048,128,0.25,5,10,8,4,2921,12,0.2,175260,1710,0.009756932557343376,0,0.2163251101166667,438.15
red1,1,18.0,ofdm_fec,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,53812,0.3070409677051238,0,0.11677358009999998,0.0
red1,1,18.0,pfft,4,60,configuration,2048,128,0.25,5,10,8,4,2921,2,0.03333333333333333,175260,2865,0.016347141389934955,0,0.1202615273,73.025
red1,1,18.0,profiled_cz,4,60,configuration,2048,128,0.25,5,10,8,4,2921,12,0.2,175260,1724,0.009836813876526304,0,0.9567525825833333,438.15
red1,1,20.0,cwz_joint,4,60,configuration,2048,128,0.25,5,10,8,4,2921,18,0.3,175260,164,0.0009357525961428734,0,0.5814799418000001,657.225
red1,1,20.0,lite,4,60,configuration,2048,128,0.25,5,10,8,4,2921,17,0.2833333333333333,175260,167,0.0009528700216820723,0,0.21213703444999998,620.7125
red1,1,20.0,ofdm_fec,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,51242,0.2923770398265434,0,0.1362578948833333,0.0
red1,1,20.0,pfft,4,60,configuration,2048,128,0.25,5,10,8,4,2921,2,0.03333333333333333,175260,796,0.004541823576400776,0,0.12346641286666668,73.025
red1,1,20.0,profiled_cz,4,60,configuration,2048,128,0.25,5,10,8,4,2921,18,0.3,175260,164,0.0009357525961428734,0,0.9125404387666664,657.225
red1,1,22.0,cwz_joint,4,60,configuration,2048,128,0.25,5,10,8,4,2921,22,0.36666666666666664,175260,104,0.0005934040853588954,0,0.5540501253166668,803.275
red1,1,22.0,lite,4,60,configuration,2048,128,0.25,5,10,8,4,2921,23,0.38333333333333336,175260,107,0.0006105215108980943,0,0.22329964033333335,839.7875
red1,1,22.0,ofdm_fec,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,49545,0.2826942827798699,0,0.15988276015000003,0.0
red1,1,22.0,pfft,4,60,configuration,2048,128,0.25,5,10,8,4,2921,8,0.13333333333333333,175260,517,0.002949903001255278,0,0.13512324685000002,292.1
red1,1,22.0,profiled_cz,4,60,configuration,2048,128,0.25,5,10,8,4,2921,22,0.36666666666666664,175260,104,0.0005934040853588954,0,0.926313524366667,803.275
red1,1,24.0,cwz_joint,4,60,configuration,2048,128,0.25,5,10,8,4,2921,32,0.5333333333333333,175260,73,0.00041652402145384,0,0.6513945818,1168.4
red1,1,24.0,lite,4,60,configuration,2048,128,0.25,5,10,8,4,2921,33,0.55,175260,71,0.0004051124044277074,0,0.24489346486666672,1204.9125
red1,1,24.0,ofdm_fec,4,60,configuration,2048,128,0.25,5,10,8,4,2921,0,0.0,175260,48270,0.2754193769257104,0,0.13559857130000005,0.0
red1,1,24.0,pfft,4,60,configuration,2048,128,0.25,5,10,8,4,2921,12,0.2,175260,385,0.0021967362775305263,0,0.11835285373333336,438.15
red1,1,24.0,profiled_cz,4,60,configuration,2048,128,0.25,5,10,8,4,2921,32,0.5333333333333333,175260,72,0.0004108182129407737,0,0.9700629055833334,1168.4
