channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,partial_fft_parts,partial_fft_bands,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red1,1,0.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,40717,0.44822765301629236,0,0.337724835,0.0
red1,1,0.0,lite,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,39784,0.43795684720387495,0,0.11928955166666665,0.0
red1,1,0.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,39721,0.4372633201232937,0,0.08080941833333334,0.0
red1,1,0.0,pfft,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,39904,0.43927785116688683,0,0.07815786999999999,0.0
red1,1,0.0,profiled_cz,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,41280,0.45442536327608984,0,0.39159795500000005,0.0
red1,1,2.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,38757,0.4266512549537649,0,0.3402553233333334,0.0
red1,1,2.0,lite,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,37821,0.41634742404227215,0,0.11128237833333335,0.0
red1,1,2.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,37961,0.41788859533245265,0,0.07871520999999995,0.0
red1,1,2.0,pfft,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,37669,0.4146741523557904,0,0.07785194499999999,0.0
red1,1,2.0,profiled_cz,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,39492,0.43474240422721266,0,0.39397468500000005,0.0
red1,1,4.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,36173,0.3982056362835755,0,0.36575717499999993,0.0
red1,1,4.0,lite,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,35308,0.38868339938353147,0,0.12771849333333332,0.0
red1,1,4.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,35407,0.3897732276530163,0,0.07856255499999998,0.0
red1,1,4.0,pfft,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,35421,0.38992734478203434,0,0.08606297333333333,0.0
red1,1,4.0,profiled_cz,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,37184,0.40933509467195067,0,0.39084953999999983,0.0
red1,1,6.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,33281,0.366369440774989,0,0.3671777133333334,0.0
red1,1,6.0,lite,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,32575,0.3585975341259357,0,0.13050210666666667,0.0
red1,1,6.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,32713,0.3601166886833994,0,0.07883112333333334,0.0
red1,1,6.0,pfft,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,32688,0.35984147952443857,0,0.07951057499999999,0.0
red1,1,6.0,profiled_cz,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,34882,0.38399383531483927,0,0.4103167699999999,0.0
red1,1,8.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,28496,0.31369440774988994,0,0.3451468866666666,0.0
red1,1,8.0,lite,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,28912,0.3182738881549978,0,0.10405445666666667,0.0
red1,1,8.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,28918,0.3183399383531484,0,0.07180500500000002,0.0
red1,1,8.0,pfft,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,28874,0.31785557023337735,0,0.07665587666666665,0.0
red1,1,8.0,profiled_cz,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,30868,0.3398062527520916,0,0.39533538833333337,0.0
red1,1,10.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,21545,0.23717525319242624,0,0.3231884133333335,0.0
red1,1,10.0,lite,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,22821,0.251221928665786,0,0.099701655,0.0
red1,1,10.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,22586,0.24863496257155437,0,0.0806526116666667,0.0
red1,1,10.0,pfft,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,23139,0.2547225891677675,0,0.07781000333333332,0.0
red1,1,10.0,profiled_cz,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,23702,0.26092029942756495,0,0.3815983783333333,0.0
red1,1,12.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,1,0.016666666666666666,90840,12956,0.1426243945398503,0,0.32082769166666664,26.058519793459553
red1,1,12.0,lite,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,14538,0.16003963011889036,0,0.10245992500000002,0.0
red1,1,12.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,14562,0.16030383091149272,0,0.07516084333333335,0.0
red1,1,12.0,pfft,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,0,0.0,90840,14887,0.16388154997798327,0,0.07433118833333333,0.0
red1,1,12.0,profiled_cz,4,60,configuration,1024,16,0.25,3,10,12,0,1,16,1514,1,0.016666666666666666,90840,14371,0.15820123293703214,0,0.3963685666666667,26.058519793459553
