channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red3,3,0.0,cwz_joint,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,12596,0.31616465863453813,0,0.41010488641666665,0.0
red3,3,0.0,lite,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,12604,0.31636546184738956,0,0.12838287038333335,0.0
red3,3,0.0,ofdm_fec,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,12889,0.32351907630522087,0,0.11227495424999999,0.0
red3,3,0.0,pfft,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,12740,0.31977911646586343,0,0.10218905666666668,0.0
red3,3,0.0,profiled_cz,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,12602,0.31631526104417673,0,0.6926926948833335,0.0
red3,3,2.0,cwz_joint,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,9798,0.24593373493975904,0,0.4410668786833334,0.0
red3,3,2.0,lite,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,9830,0.24673694779116465,0,0.13125446335000002,0.0
red3,3,2.0,ofdm_fec,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,10387,0.2607178714859438,0,0.08964202826666666,0.0
red3,3,2.0,pfft,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,10443,0.2621234939759036,0,0.10659291084999999,0.0
red3,3,2.0,profiled_cz,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,9800,0.2459839357429719,0,0.7392811327,0.0
red3,3,4.0,cwz_joint,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,7007,0.1758785140562249,0,0.41692507795000006,0.0
red3,3,4.0,lite,4,60,configuration,1024,16,0.125,3,5,6,0,664,0,0.0,39840,7028,0.17640562248995983,0,0.13331868708333333,0.0
