channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,partial_fft_parts,partial_fft_bands,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red1,1,0.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,36796,0.4050638485248789,0,0.2830823833333333,0.0
red1,1,0.0,lite,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,36857,0.4057353588727433,0,0.11258982500000002,0.0
red1,1,0.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,36858,0.40574636723910174,0,0.07703491333333332,0.0
red1,1,0.0,pfft,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,36869,0.4058674592690445,0,0.07339407500000002,0.0
red1,1,0.0,profiled_cz,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,36776,0.40484368119771025,0,0.3626062066666667,0.0
red1,1,2.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,33614,0.37003522677234696,0,0.2806723666666667,0.0
red1,1,2.0,lite,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,33681,0.37077278731836194,0,0.10783672500000002,0.0
red1,1,2.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,33693,0.3709048877146631,0,0.07740494,0.0
red1,1,2.0,pfft,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,33724,0.37124614707177456,0,0.07122144166666669,0.0
red1,1,2.0,profiled_cz,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,33592,0.3697930427124615,0,0.34144562666666667,0.0
red1,1,4.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,29594,0.3257815940114487,0,0.2924666816666666,0.0
red1,1,4.0,lite,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,29790,0.32793923381770146,0,0.10632224999999998,0.0
red1,1,4.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,29620,0.32606781153676795,0,0.07391323666666667,0.0
red1,1,4.0,pfft,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,29758,0.3275869660942316,0,0.07817179666666665,0.0
red1,1,4.0,profiled_cz,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,29584,0.3256715103478644,0,0.3491399916666667,0.0
red1,1,6.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,24519,0.2699141347424042,0,0.26391259000000006,0.0
red1,1,6.0,lite,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,24700,0.2719066490532805,0,0.12294718666666668,0.0
red1,1,6.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,24709,0.2720057243505064,0,0.08422468,0.0
red1,1,6.0,pfft,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,24781,0.2727983267283135,0,0.07699863500000001,0.0
red1,1,6.0,profiled_cz,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,24483,0.2695178335535007,0,0.335549215,0.0
red1,1,8.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,19047,0.2096763540290621,0,0.27128789666666664,0.0
red1,1,8.0,lite,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,19434,0.21393659180977542,0,0.09731261833333332,0.0
red1,1,8.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,19329,0.21278071334214002,0,0.07227031166666668,0.0
red1,1,8.0,pfft,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,19565,0.21537868780273006,0,0.07585754333333332,0.0
red1,1,8.0,profiled_cz,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,19054,0.2097534125935711,0,0.32497122833333336,0.0
red1,1,10.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,13285,0.14624614707177455,0,0.2624206433333333,0.0
red1,1,10.0,lite,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,13501,0.14862395420519595,0,0.09272251499999999,0.0
red1,1,10.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,13519,0.14882210479964772,0,0.07232246666666667,0.0
red1,1,10.0,pfft,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,13521,0.1488441215323646,0,0.069356935,0.0
red1,1,10.0,profiled_cz,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,13290,0.14630118890356672,0,0.30905692166666665,0.0
red1,1,12.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,8629,0.09499119330691326,0,0.25622638833333333,0.0
red1,1,12.0,lite,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,8767,0.09651034786437693,0,0.09678142666666664,0.0
red1,1,12.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,8715,0.09593791281373844,0,0.071114945,0.0
red1,1,12.0,pfft,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,8734,0.09614707177454866,0,0.07173354500000001,0.0
red1,1,12.0,profiled_cz,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,8632,0.09502421840598856,0,0.33295860666666677,0.0
red1,1,14.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,6,0,1,16,1514,0,0.0,90840,5141,0.05659401144870101,0,0.24415588333333332,0.0
